watershed_desc,begin_code,location_desc,domain_desc,state_ansi,Value,region_desc,zip_5,short_desc,congr_district_code,end_code,agg_level_desc,sector_desc,commodity_desc,state_name,county_ansi,CV (%),reference_period_desc,country_name,country_code,group_desc,unit_desc,asd_code,watershed_code,util_practice_desc,prodn_practice_desc,week_ending,asd_desc,source_desc,domaincat_desc,class_desc,county_code,county_name,freq_desc,state_fips_code,load_time,state_alpha,year,statisticcat_desc,Year,Eggs Set,Date,YoY_Growth,YoY_Growth_Rolling_Avg
,43,US TOTAL,TOTAL,,"211,173,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,43,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #43,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-10-29,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2019-05-07 15:07:35.000,US,2016,EGGS SET,2016,211173000.0,2025-01-01,-3.4165283132778113,-2.9707380037715327
,44,US TOTAL,TOTAL,,"212,535,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,44,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #44,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-11-05,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2019-05-07 15:07:35.000,US,2016,EGGS SET,2016,212535000.0,2025-01-01,-2.5113526902435623,-3.2553058202639567
,45,US TOTAL,TOTAL,,"217,215,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,45,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #45,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-11-12,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2019-05-07 15:07:35.000,US,2016,EGGS SET,2016,217215000.0,2025-01-01,0.7299168525465971,-2.8547064847337604
,46,US TOTAL,TOTAL,,"219,803,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,46,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #46,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-11-19,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2019-05-07 15:07:35.000,US,2016,EGGS SET,2016,219803000.0,2025-01-01,1.1774724389514102,-2.462572798170018
,47,US TOTAL,TOTAL,,"220,033,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,47,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #47,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-11-26,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2019-05-07 15:07:35.000,US,2016,EGGS SET,2016,220033000.0,2025-01-01,2.963018422936714,-1.9615953187850634
,48,US TOTAL,TOTAL,,"219,773,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,48,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #48,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-12-03,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2019-05-07 15:07:35.000,US,2016,EGGS SET,2016,219773000.0,2025-01-01,5.305701964542409,-1.2484554895036564
,41,US TOTAL,TOTAL,,"209,227,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,41,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #41,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-10-15,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2019-05-07 15:07:35.000,US,2016,EGGS SET,2016,209227000.0,2025-01-01,1.281343789331002,-0.7902977528192108
,31,US TOTAL,TOTAL,,"216,450,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,31,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #31,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-08-06,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,216450000.0,2025-01-01,1.153840761562952,-0.4412861061820337
,30,US TOTAL,TOTAL,,"215,136,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,30,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #30,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-07-30,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,215136000.0,2025-01-01,3.4810172247100812,0.07793151281924952
,29,US TOTAL,TOTAL,,"217,045,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,29,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #29,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-07-23,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,217045000.0,2025-01-01,-0.34756338325635516,-0.048382770784772745
,12,US TOTAL,TOTAL,,"215,942,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,12,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #12,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-03-26,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,215942000.0,2025-01-01,2.3829391795785915,0.7105861977236246
,13,US TOTAL,TOTAL,,"216,253,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,13,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #13,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-04-02,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,216253000.0,2025-01-01,3.130842012895352,1.2775540216897816
,14,US TOTAL,TOTAL,,"217,103,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,14,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #14,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-04-09,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,217103000.0,2025-01-01,2.8081241446586525,1.7962750598511537
,15,US TOTAL,TOTAL,,"215,712,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,15,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #15,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-04-16,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,215712000.0,2025-01-01,1.4948126190980293,2.130122168962953
,16,US TOTAL,TOTAL,,"217,521,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,16,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #16,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-04-23,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,217521000.0,2025-01-01,0.14087424901594314,2.0810352853353984
,17,US TOTAL,TOTAL,,"216,702,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,17,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #17,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-04-30,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,216702000.0,2025-01-01,-1.4108087696710236,1.865345184616862
,18,US TOTAL,TOTAL,,"217,752,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,18,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #18,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-05-07,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,217752000.0,2025-01-01,-1.0366626824158232,1.5320384258374842
,19,US TOTAL,TOTAL,,"217,618,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,19,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #19,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-05-14,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,217618000.0,2025-01-01,-0.9805572113043892,1.0081834945169177
,20,US TOTAL,TOTAL,,"220,164,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,20,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #20,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-05-21,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,220164000.0,2025-01-01,5.227336815994121,1.337016246738844
,21,US TOTAL,TOTAL,,"219,768,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,21,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #21,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-05-28,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,219768000.0,2025-01-01,1.5329175329175326,1.3686059776850594
,22,US TOTAL,TOTAL,,"219,305,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,22,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #22,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-06-04,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,219305000.0,2025-01-01,1.9378439684664572,1.240008206331424
,23,US TOTAL,TOTAL,,"220,346,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,23,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #23,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-06-11,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,220346000.0,2025-01-01,1.5208827662466229,1.3957120521233388
,24,US TOTAL,TOTAL,,"217,595,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,24,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #24,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-06-18,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,217595000.0,2025-01-01,0.7654833242259462,1.260924064177285
,25,US TOTAL,TOTAL,,"218,375,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,25,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #25,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-06-25,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,218375000.0,2025-01-01,0.981258063471957,1.0817920683920021
,26,US TOTAL,TOTAL,,"215,665,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,26,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #26,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-07-02,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,215665000.0,2025-01-01,-0.6623584197362531,0.7925851880257598
,27,US TOTAL,TOTAL,,"218,461,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,27,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #27,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-07-09,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,218461000.0,2025-01-01,1.274384364337644,0.7742161667957278
,28,US TOTAL,TOTAL,,"218,140,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,28,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #28,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-07-16,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2018-04-10 15:00:02.000,US,2016,EGGS SET,2016,218140000.0,2025-01-01,0.2845702254035132,0.7861908314946922
,24,US TOTAL,TOTAL,,"223,929,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,24,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #24,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2017-06-17,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2019-05-07 15:07:35.000,US,2017,EGGS SET,2017,223929000.0,2025-01-01,3.33499460088047,1.1816744457073165
,49,US TOTAL,TOTAL,,"219,578,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,49,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #49,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-12-10,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2019-05-07 15:07:35.000,US,2016,EGGS SET,2016,219578000.0,2025-01-01,0.8385686469010611,1.3379437231503903
,23,US TOTAL,TOTAL,,"227,278,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,23,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #23,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2017-06-10,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2019-05-07 15:07:35.000,US,2017,EGGS SET,2017,227278000.0,2025-01-01,4.438971040998441,1.7895710775089595
,21,US TOTAL,TOTAL,,"225,375,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,21,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #21,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2017-05-27,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2019-05-07 15:07:35.000,US,2017,EGGS SET,2017,225375000.0,2025-01-01,2.366871968169182,1.551199006856881
,17,US TOTAL,TOTAL,,"230,694,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,17,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #17,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-04-28,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,230694000.0,2025-01-01,4.971606421317021,1.837756414223505
,18,US TOTAL,TOTAL,,"231,118,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,18,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #18,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-05-05,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,231118000.0,2025-01-01,5.386562093887504,2.1251495913419256
,19,US TOTAL,TOTAL,,"229,998,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,19,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #19,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-05-12,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,229998000.0,2025-01-01,4.380383578553726,2.363441325700851
,20,US TOTAL,TOTAL,,"232,203,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,20,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #20,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-05-19,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,232203000.0,2025-01-01,6.713389553987903,2.859100178181014
,21,US TOTAL,TOTAL,,"231,081,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,21,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #21,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-05-26,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,231081000.0,2025-01-01,5.818431597023466,3.2621979726436394
,22,US TOTAL,TOTAL,,"233,560,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,22,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #22,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-06-02,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,233560000.0,2025-01-01,8.297591171492824,4.008860438579396
,23,US TOTAL,TOTAL,,"231,367,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,23,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #23,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-06-09,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,231367000.0,2025-01-01,5.907690617547301,4.394969293013534
,16,US TOTAL,TOTAL,,"230,671,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,16,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #16,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-04-21,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,230671000.0,2025-01-01,5.744476024571377,4.849961442944189
,24,US TOTAL,TOTAL,,"230,161,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,24,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #24,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-06-16,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,230161000.0,2025-01-01,2.783024976666715,4.80396397425971
,26,US TOTAL,TOTAL,,"228,658,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,26,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #26,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-06-30,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,228658000.0,2025-01-01,4.135204801938253,5.078683653846142
,27,US TOTAL,TOTAL,,"231,250,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,27,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #27,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-07-07,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,231250000.0,2025-01-01,1.74763945476466,4.854406021659994
,28,US TOTAL,TOTAL,,"228,541,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,28,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #28,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-07-14,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,228541000.0,2025-01-01,1.404769828064345,4.774230843317924
,29,US TOTAL,TOTAL,,"229,789,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,29,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #29,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-07-21,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,229789000.0,2025-01-01,-0.3922945546914969,4.327239095317215
,30,US TOTAL,TOTAL,,"229,081,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,30,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #30,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-07-28,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,229081000.0,2025-01-01,-0.8813679592242885,3.8049115908912317
,31,US TOTAL,TOTAL,,"229,673,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,31,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #31,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-08-04,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,229673000.0,2025-01-01,-0.14130557657022758,3.428104161297569
,32,US TOTAL,TOTAL,,"227,319,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,32,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #32,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-08-11,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,227319000.0,2025-01-01,-2.1033319982945997,2.6933773652740274
,25,US TOTAL,TOTAL,,"230,691,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,25,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #25,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-06-23,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,230691000.0,2025-01-01,-0.1687719890428041,2.194443733101838
,33,US TOTAL,TOTAL,,"226,409,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,33,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #33,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-08-18,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,226409000.0,2025-01-01,-3.061740023976711,1.2478328001460433
,15,US TOTAL,TOTAL,,"230,010,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,15,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #15,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-04-14,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,230010000.0,2025-01-01,-0.5865140663966817,0.7066490764840448
,13,US TOTAL,TOTAL,,"228,250,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,13,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #13,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2018-03-31,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2020-04-07 15:20:11.000,US,2018,EGGS SET,2018,228250000.0,2025-01-01,-1.049546757069597,0.140480511347297
