DATE,US_BEEF_CUTOUT_CHOICE
2023-11-22,164.26
2023-11-24,167.51
2023-11-27,163.78
2023-11-28,166.35
2023-11-29,170.41
2023-11-30,171.27
2023-12-01,172.08
2023-12-04,169.06
2023-12-05,168.09
2023-12-06,165.14
2023-12-07,162.04
2023-12-08,157.27
2023-12-11,159.12
2023-12-12,165.22
2023-12-13,166.22
2023-12-14,169.22
2023-12-15,172.34
2023-12-18,167.41
2023-12-19,166.72
2023-12-20,165.73
2023-12-21,167.04
2023-12-22,169.42
2023-12-26,169.12
2023-12-27,170.3
2023-12-28,167.72
2023-12-29,167.44
2024-01-02,165.86
2024-01-03,166.93
2024-01-04,170.24
2024-01-05,174.22
2024-01-08,172.96
2024-01-09,175.87
2024-01-10,182.53
2024-01-11,180.84
2024-01-12,181.36
2024-01-15,184.13
2024-01-16,188.31
2024-01-17,188.37
2024-01-18,186.13
2024-01-19,187.24
2024-01-22,194.33
2024-01-23,186.63
2024-01-24,188.88
2024-01-25,193.64
2024-01-26,194.89
2024-01-29,194.26
2024-01-30,191.69
2024-01-31,192.9
2024-02-01,195.31
2024-02-02,194.53
2024-02-05,194.57
2024-02-06,195.89
2024-02-07,195.96
2024-02-08,194.09
2024-02-09,186.56
2024-02-12,191.88
2024-02-13,191.34
2024-02-14,193.81
2024-02-15,193.7
2024-02-16,195.91
2024-02-19,198.95
2024-02-20,196.78
2024-02-21,200.57
2024-02-22,200.4
2024-02-23,206.05
2024-02-26,205.38
2024-02-27,207.26
2024-02-28,207.43
2024-02-29,210.08
2024-03-01,212.76
2024-03-04,210.88
2024-03-05,212.25
2024-03-06,215.35
2024-03-07,215.61
2024-03-08,217.54
2024-03-11,217.46
2024-03-12,220.25
2024-03-13,220.19
2024-03-14,222.28
2024-03-15,225.77
2024-03-18,227.75
2024-03-19,229.68
2024-03-20,232.18
2024-03-21,231.5
2024-03-22,229.79
2024-03-25,230.92
2024-03-26,234.89
2024-03-27,236.53
2024-03-28,234.91
2024-03-29,233.25
2024-04-01,236.99
2024-04-02,236.91
2024-04-03,236.49
2024-04-04,237.14
2024-04-05,233.55
2024-04-08,234.34
2024-04-09,238.11
2024-04-10,234.42
2024-04-11,230.9
2024-04-12,232.64
2024-04-15,230.12
2024-04-16,230.24
2024-04-17,231.06
2024-04-18,230.6
2024-04-19,231.65
2024-04-22,232.88
2024-04-23,231.87
2024-04-24,228.69
2024-04-25,229.45
2024-04-26,227.53
2024-04-29,223.96
2024-04-30,222.72
2024-05-01,221.93
2024-05-02,223.4
2024-05-03,221.8
2024-05-06,221.85
2024-05-07,227.15
2024-05-08,217.83
2024-05-09,213.21
2024-05-10,212.28
2024-05-13,213.5
2024-05-14,212.72
2024-05-15,220.92
2024-05-16,220.98
2024-05-17,221.95
2024-05-20,217.78
2024-05-21,215.12
2024-05-22,217.59
2024-05-23,214.22
2024-05-24,208.3
2024-05-28,214.04
2024-05-29,206.98
2024-05-30,206.71
2024-05-31,208.56
2024-06-03,213.16
2024-06-04,205.57
2024-06-05,206.42
2024-06-06,206.07
2024-06-07,203.95
2024-06-10,202.38
2024-06-11,204.31
2024-06-12,212.47
2024-06-13,204.58
2024-06-14,201.71
2024-06-17,209.57
2024-06-18,207.27
2024-06-19,209.51
2024-06-20,212.03
2024-06-21,208.42
2024-06-24,209.73
2024-06-25,208.33
2024-06-26,202.0
2024-06-27,203.39
2024-06-28,207.25
2024-07-01,209.86
2024-07-02,210.04
2024-07-03,210.93
2024-07-05,215.93
2024-07-08,217.72
2024-07-09,214.89
2024-07-10,213.91
2024-07-11,212.97
2024-07-12,219.65
2024-07-15,218.72
2024-07-16,218.41
2024-07-17,223.97
2024-07-18,225.9
2024-07-19,212.26
2024-07-22,210.47
2024-07-23,211.2
2024-07-24,214.95
2024-07-25,216.09
2024-07-26,213.29
2024-07-29,220.74
2024-07-30,225.15
2024-07-31,228.15
2024-08-01,221.0
2024-08-02,219.31
2024-08-05,227.76
2024-08-06,229.87
2024-08-07,226.43
2024-08-08,224.18
2024-08-09,224.44
2024-08-12,234.16
2024-08-13,227.75
2024-08-14,227.22
2024-08-15,230.21
2024-08-16,231.42
2024-08-19,232.32
2024-08-20,228.08
2024-08-21,228.73
2024-08-22,230.17
2024-08-23,230.98
2024-08-26,229.59
2024-08-27,228.09
2024-08-28,221.72
2024-08-29,219.34
2024-08-30,219.79
2024-09-03,222.7
2024-09-04,223.21
2024-09-05,215.09
2024-09-06,213.42
2024-09-09,214.16
2024-09-10,211.95
2024-09-11,214.45
2024-09-12,216.41
2024-09-13,213.59
2024-09-16,209.87
2024-09-17,204.99
2024-09-18,203.78
2024-09-19,199.85
2024-09-20,200.05
2024-09-23,199.41
2024-09-24,199.28
2024-09-25,196.01
2024-09-26,193.55
2024-09-27,190.77
2024-09-30,189.83
2024-10-01,194.51
2024-10-02,192.21
2024-10-03,191.45
2024-10-04,196.98
2024-10-07,193.1
2024-10-08,191.47
2024-10-09,191.07
2024-10-10,192.75
2024-10-11,195.47
2024-10-14,197.17
2024-10-15,195.95
2024-10-16,186.51
2024-10-17,187.99
2024-10-18,191.52
2024-10-21,190.98
2024-10-22,187.51
2024-10-23,178.68
2024-10-24,182.73
2024-10-25,186.05
2024-10-28,186.64
2024-10-29,183.35
2024-10-30,177.97
2024-10-31,176.33
2024-11-01,179.38
2024-11-04,181.69
2024-11-05,181.91
2024-11-06,178.49
2024-11-07,178.35
2024-11-08,179.58
2024-11-11,183.48
2024-11-12,184.62
2024-11-13,183.67
2024-11-14,180.56
2024-11-15,178.92
2024-11-18,180.6
2024-11-19,180.06
2024-11-20,177.55
2024-11-21,180.82
2024-11-22,179.15
2024-11-25,179.0
2024-11-26,182.83
2024-11-27,185.39
2024-11-29,184.29
2024-12-02,178.23
2024-12-03,180.94
2024-12-04,182.89
2024-12-05,182.29
2024-12-06,185.08
2024-12-09,188.29
2024-12-10,186.0
2024-12-11,185.05
2024-12-12,188.01
2024-12-13,188.18
2024-12-16,191.73
2024-12-17,190.59
2024-12-18,186.77
2024-12-19,187.4
2024-12-20,189.71
2024-12-23,188.33
2024-12-26,193.16
2024-12-27,195.85
2024-12-30,196.67
2024-12-31,196.16
2025-01-02,200.49
2025-01-03,204.6
2025-01-06,204.78
2025-01-07,208.57
2025-01-08,213.97
2025-01-09,216.13
2025-01-10,218.42
2025-01-13,220.61
2025-01-14,221.69
2025-01-15,224.65
2025-01-16,223.16
2025-01-17,221.62
2025-01-20,223.58
2025-01-21,223.64
2025-01-22,221.71
2025-01-23,219.31
2025-01-24,218.37
2025-01-27,221.13
2025-01-28,224.28
2025-01-29,222.86
2025-01-30,216.42
2025-01-31,218.23
2025-02-03,222.61
2025-02-04,221.21
2025-02-05,210.16
2025-02-06,209.37
2025-02-07,212.74
2025-02-10,213.69
2025-02-11,219.35
2025-02-12,213.26
2025-02-13,214.54
2025-02-14,212.82
2025-02-17,214.1
2025-02-18,219.56
2025-02-19,218.84
2025-02-20,216.25
2025-02-21,213.64
2025-02-24,215.41
2025-02-25,222.08
2025-02-26,220.7
2025-02-27,217.0
2025-02-28,219.63
2025-03-03,220.98
2025-03-04,219.09
2025-03-05,217.66
2025-03-06,217.01
2025-03-07,216.47
2025-03-10,217.58
2025-03-11,221.43
2025-03-12,219.8
2025-03-13,215.64
2025-03-14,216.23
2025-03-17,218.61
2025-03-18,220.58
2025-03-19,224.05
2025-03-20,227.24
2025-03-21,220.51
2025-03-24,221.92
2025-03-25,224.02
2025-03-26,224.58
2025-03-27,227.32
2025-03-28,223.02
2025-03-31,224.3
2025-04-01,231.64
2025-04-02,227.36
2025-04-03,224.75
2025-04-04,226.6
2025-04-07,224.67
2025-04-08,227.43
2025-04-09,231.4
