DATE,US_HOG_CARCASS_PRICE
2023-11-09,67.01
2023-11-10,65.95
2023-11-13,66.09
2023-11-14,63.81
2023-11-15,63.08
2023-11-16,63.99
2023-11-17,61.8
2023-11-20,67.22
2023-11-21,61.03
2023-11-22,59.19
2023-11-24,57.49
2023-11-27,58.85
2023-11-28,58.43
2023-11-29,58.06
2023-11-30,58.6
2023-12-01,55.6
2023-12-04,55.53
2023-12-05,53.83
2023-12-06,54.32
2023-12-07,51.71
2023-12-08,51.88
2023-12-11,49.66
2023-12-12,48.77
2023-12-13,49.65
2023-12-14,49.21
2023-12-15,47.99
2023-12-18,48.39
2023-12-19,46.97
2023-12-20,47.82
2023-12-21,47.96
2023-12-22,47.76
2023-12-26,46.55
2023-12-27,46.26
2023-12-28,46.36
2023-12-29,43.57
2024-01-02,45.13
2024-01-03,44.88
2024-01-04,45.31
2024-01-05,44.56
2024-01-08,44.9
2024-01-09,45.31
2024-01-10,45.27
2024-01-11,45.49
2024-01-12,44.96
2024-01-16,45.9
2024-01-17,47.07
2024-01-18,48.04
2024-01-19,46.62
2024-01-22,46.53
2024-01-23,47.34
2024-01-24,53.1
2024-01-25,54.63
2024-01-26,56.27
2024-01-30,59.4
2024-01-31,62.56
2024-02-01,63.35
2024-02-02,61.76
2024-02-05,60.87
2024-02-06,65.45
2024-02-07,66.37
2024-02-08,65.06
2024-02-09,63.79
2024-02-12,65.21
2024-02-13,68.19
2024-02-14,68.21
2024-02-15,67.34
2024-02-16,69.45
2024-02-19,69.43
2024-02-20,70.25
2024-02-21,72.62
2024-02-22,73.2
2024-02-23,71.49
2024-02-26,70.91
2024-02-27,72.7
2024-02-28,74.47
2024-02-29,75.49
2024-03-01,72.67
2024-03-04,74.16
2024-03-05,74.63
2024-03-06,76.22
2024-03-07,77.17
2024-03-08,76.18
2024-03-11,76.16
2024-03-12,77.35
2024-03-13,78.43
2024-03-14,79.7
2024-03-15,79.94
2024-03-18,79.66
2024-03-19,80.78
2024-03-20,81.24
2024-03-21,80.3
2024-03-22,79.3
2024-03-25,81.17
2024-03-26,80.63
2024-03-27,79.26
2024-03-28,81.47
2024-04-01,80.16
2024-04-02,84.71
2024-04-03,86.04
2024-04-04,87.23
2024-04-05,86.7
2024-04-08,86.32
2024-04-09,93.77
2024-04-10,90.63
2024-04-11,87.05
2024-04-12,86.6
2024-04-15,85.71
2024-04-16,89.04
2024-04-17,89.13
2024-04-18,89.78
2024-04-19,88.49
2024-04-22,90.31
2024-04-23,91.85
2024-04-24,91.49
2024-04-25,88.71
2024-04-26,90.38
2024-04-29,89.63
2024-04-30,92.03
2024-05-01,92.02
2024-05-02,91.78
2024-05-03,89.38
2024-05-06,92.41
2024-05-07,93.25
2024-05-08,91.79
2024-05-09,89.35
2024-05-10,88.41
2024-05-13,89.78
2024-05-14,90.83
2024-05-15,88.73
2024-05-16,89.33
2024-05-17,88.57
2024-05-20,86.43
2024-05-21,88.2
2024-05-22,87.83
2024-05-23,88.27
2024-05-24,86.64
2024-05-28,87.83
2024-05-29,89.05
2024-05-30,87.36
2024-05-31,86.9
2024-06-03,89.35
2024-06-04,88.78
2024-06-05,88.72
2024-06-06,86.23
2024-06-07,85.98
2024-06-10,88.58
2024-06-11,87.5
2024-06-12,87.59
2024-06-13,86.87
2024-06-14,87.61
2024-06-18,89.02
2024-06-19,87.51
2024-06-20,87.21
2024-06-21,86.04
2024-06-24,86.64
2024-06-25,89.21
2024-06-26,88.64
2024-06-27,89.03
2024-06-28,89.17
2024-07-01,88.74
2024-07-02,91.65
2024-07-03,90.97
2024-07-05,89.45
2024-07-08,90.63
2024-07-09,90.72
2024-07-10,87.31
2024-07-11,86.77
2024-07-12,83.04
2024-07-15,83.12
2024-07-16,85.05
2024-07-17,85.08
2024-07-18,85.39
2024-07-19,82.42
2024-07-22,84.04
2024-07-23,84.35
2024-07-24,85.3
2024-07-25,84.51
2024-07-26,82.13
2024-07-29,84.07
2024-07-30,84.68
2024-07-31,85.76
2024-08-01,85.23
2024-08-02,84.07
2024-08-05,76.91
2024-08-06,85.88
2024-08-07,85.92
2024-08-08,84.87
2024-08-09,83.53
2024-08-12,82.48
2024-08-13,83.17
2024-08-14,84.43
2024-08-15,85.31
2024-08-16,83.0
2024-08-19,82.72
2024-08-20,83.26
2024-08-21,82.06
2024-08-22,83.36
2024-08-23,80.76
2024-08-26,80.17
2024-08-27,79.55
2024-08-28,77.75
2024-08-29,76.55
2024-08-30,76.64
2024-09-03,78.9
2024-09-04,78.67
2024-09-05,77.84
2024-09-06,76.79
2024-09-09,78.48
2024-09-10,78.34
2024-09-11,77.25
2024-09-12,76.0
2024-09-13,76.0
2024-09-16,76.96
2024-09-17,77.33
2024-09-18,74.88
2024-09-19,76.27
2024-09-20,76.88
2024-09-23,75.01
2024-09-24,76.54
2024-09-25,77.04
2024-09-26,78.18
2024-09-27,75.11
2024-09-30,76.68
2024-10-01,77.79
2024-10-02,75.91
2024-10-03,73.99
2024-10-04,74.89
2024-10-07,76.68
2024-10-08,76.48
2024-10-09,75.16
2024-10-11,74.34
2024-10-14,74.47
2024-10-15,76.8
2024-10-16,77.43
2024-10-17,76.15
2024-10-18,72.05
2024-10-21,75.22
2024-10-22,77.11
2024-10-23,77.84
2024-10-24,75.25
2024-10-25,75.66
2024-10-28,80.95
2024-10-29,82.04
2024-10-30,84.8
2024-10-31,82.7
2024-11-01,79.06
2024-11-04,77.5
2024-11-05,83.37
2024-11-06,82.72
2024-11-07,85.03
2024-11-08,81.67
2024-11-11,83.52
2024-11-12,84.79
2024-11-13,88.94
2024-11-14,86.14
2024-11-15,84.67
2024-11-18,83.32
2024-11-19,82.49
2024-11-20,85.04
2024-11-22,82.72
2024-11-26,87.86
2024-11-27,87.46
2024-11-29,83.79
2024-12-02,83.97
2024-12-03,86.89
2024-12-04,87.62
2024-12-05,85.34
2024-12-06,80.13
2024-12-09,81.02
2024-12-10,82.11
2024-12-11,81.39
2024-12-12,79.02
2024-12-13,78.93
2024-12-16,79.39
2024-12-17,77.79
2024-12-18,78.03
2024-12-19,79.45
2024-12-20,76.95
2024-12-23,79.56
2024-12-26,79.08
2024-12-27,77.27
2024-12-30,78.81
2024-12-31,80.08
2025-01-02,80.08
2025-01-03,79.59
2025-01-06,79.65
2025-01-07,78.89
2025-01-08,78.51
2025-01-09,78.85
2025-01-10,79.0
2025-01-13,79.14
2025-01-14,80.14
2025-01-15,80.21
2025-01-16,80.24
2025-01-17,78.5
2025-01-20,79.17
2025-01-21,79.75
2025-01-22,81.26
2025-01-23,82.25
2025-01-24,80.38
2025-01-27,80.39
2025-01-28,84.32
2025-01-29,83.49
2025-01-30,80.62
2025-01-31,83.43
2025-02-04,85.4
2025-02-05,86.71
2025-02-06,86.23
2025-02-07,83.17
2025-02-11,88.55
2025-02-12,89.25
2025-02-13,90.75
2025-02-14,88.23
2025-02-17,89.51
2025-02-18,91.79
2025-02-19,91.98
2025-02-20,89.44
2025-02-21,90.08
2025-02-24,88.6
2025-02-25,88.84
2025-02-26,89.86
2025-02-27,89.49
2025-02-28,90.02
2025-03-03,88.41
2025-03-04,89.21
2025-03-05,90.28
2025-03-06,90.77
2025-03-07,88.89
2025-03-10,88.9
2025-03-11,90.98
2025-03-12,91.64
2025-03-13,89.15
2025-03-14,89.05
2025-03-17,88.05
2025-03-18,88.28
2025-03-19,91.02
2025-03-20,89.39
2025-03-21,88.4
2025-03-24,90.29
2025-03-25,88.65
2025-03-26,88.19
2025-03-27,88.09
2025-03-28,88.3
2025-03-31,88.49
2025-04-01,88.26
2025-04-02,88.88
2025-04-03,87.67
2025-04-04,87.4
2025-04-07,84.98
2025-04-08,86.83
