Year,Month,Unit,Value,Class,Commodity,Date
1989,1,HEAD,"50,000",BULLS,CATTLE,1989-01-01
1989,2,HEAD,"41,000",BULLS,CATTLE,1989-02-01
1989,3,HEAD,"49,000",BULLS,CATTLE,1989-03-01
1989,4,HEAD,"51,000",BULLS,CATTLE,1989-04-01
1989,5,HEAD,"55,000",BULLS,CATTLE,1989-05-01
1989,6,HEAD,"57,000",BULLS,CATTLE,1989-06-01
1989,7,HEAD,"53,000",BULLS,CATTLE,1989-07-01
1989,8,HEAD,"62,000",BULLS,CATTLE,1989-08-01
1989,9,HEAD,"56,000",BULLS,CATTLE,1989-09-01
1989,10,HEAD,"62,000",BULLS,CATTLE,1989-10-01
1989,11,HEAD,"58,000",BULLS,CATTLE,1989-11-01
1989,12,HEAD,"47,000",BULLS,CATTLE,1989-12-01
1988,1,HEAD,"47,000",BULLS,CATTLE,1988-01-01
1988,2,HEAD,"47,000",BULLS,CATTLE,1988-02-01
1988,3,HEAD,"53,000",BULLS,CATTLE,1988-03-01
1988,4,HEAD,"50,000",BULLS,CATTLE,1988-04-01
1988,5,HEAD,"54,000",BULLS,CATTLE,1988-05-01
1988,6,HEAD,"56,000",BULLS,CATTLE,1988-06-01
1988,7,HEAD,"48,000",BULLS,CATTLE,1988-07-01
1988,8,HEAD,"57,000",BULLS,CATTLE,1988-08-01
1988,9,HEAD,"57,000",BULLS,CATTLE,1988-09-01
1988,10,HEAD,"57,000",BULLS,CATTLE,1988-10-01
1988,11,HEAD,"52,000",BULLS,CATTLE,1988-11-01
1988,12,HEAD,"47,000",BULLS,CATTLE,1988-12-01
1987,1,HEAD,"53,000",BULLS,CATTLE,1987-01-01
1987,2,HEAD,"49,000",BULLS,CATTLE,1987-02-01
1987,3,HEAD,"55,000",BULLS,CATTLE,1987-03-01
1987,4,HEAD,"57,000",BULLS,CATTLE,1987-04-01
1987,5,HEAD,"58,000",BULLS,CATTLE,1987-05-01
1987,6,HEAD,"58,000",BULLS,CATTLE,1987-06-01
1987,7,HEAD,"58,000",BULLS,CATTLE,1987-07-01
1987,8,HEAD,"56,000",BULLS,CATTLE,1987-08-01
1987,9,HEAD,"62,000",BULLS,CATTLE,1987-09-01
1987,10,HEAD,"62,000",BULLS,CATTLE,1987-10-01
1987,11,HEAD,"49,000",BULLS,CATTLE,1987-11-01
1987,12,HEAD,"49,000",BULLS,CATTLE,1987-12-01
1986,1,HEAD,"59,000",BULLS,CATTLE,1986-01-01
1986,2,HEAD,"46,000",BULLS,CATTLE,1986-02-01
1986,3,HEAD,"54,000",BULLS,CATTLE,1986-03-01
1986,4,HEAD,"52,000",BULLS,CATTLE,1986-04-01
1986,5,HEAD,"63,000",BULLS,CATTLE,1986-05-01
1986,6,HEAD,"60,000",BULLS,CATTLE,1986-06-01
1986,7,HEAD,"63,000",BULLS,CATTLE,1986-07-01
1986,8,HEAD,"60,000",BULLS,CATTLE,1986-08-01
1986,9,HEAD,"62,000",BULLS,CATTLE,1986-09-01
1986,10,HEAD,"63,000",BULLS,CATTLE,1986-10-01
1986,11,HEAD,"54,000",BULLS,CATTLE,1986-11-01
1986,12,HEAD,"53,000",BULLS,CATTLE,1986-12-01
1985,1,HEAD,"58,000",BULLS,CATTLE,1985-01-01
1985,2,HEAD,"49,000",BULLS,CATTLE,1985-02-01
1985,3,HEAD,"57,000",BULLS,CATTLE,1985-03-01
1985,4,HEAD,"58,000",BULLS,CATTLE,1985-04-01
1985,5,HEAD,"69,000",BULLS,CATTLE,1985-05-01
1985,6,HEAD,"60,000",BULLS,CATTLE,1985-06-01
1985,7,HEAD,"65,000",BULLS,CATTLE,1985-07-01
1985,8,HEAD,"64,000",BULLS,CATTLE,1985-08-01
1985,9,HEAD,"60,000",BULLS,CATTLE,1985-09-01
1985,10,HEAD,"69,000",BULLS,CATTLE,1985-10-01
1985,11,HEAD,"62,000",BULLS,CATTLE,1985-11-01
1985,12,HEAD,"55,000",BULLS,CATTLE,1985-12-01
1984,1,HEAD,"47,000",BULLS,CATTLE,1984-01-01
1984,2,HEAD,"51,000",BULLS,CATTLE,1984-02-01
1984,3,HEAD,"59,000",BULLS,CATTLE,1984-03-01
1984,4,HEAD,"61,000",BULLS,CATTLE,1984-04-01
1984,5,HEAD,"70,000",BULLS,CATTLE,1984-05-01
1984,6,HEAD,"69,000",BULLS,CATTLE,1984-06-01
1984,7,HEAD,"67,000",BULLS,CATTLE,1984-07-01
1984,8,HEAD,"76,000",BULLS,CATTLE,1984-08-01
1984,9,HEAD,"65,000",BULLS,CATTLE,1984-09-01
1984,10,HEAD,"71,000",BULLS,CATTLE,1984-10-01
1984,11,HEAD,"61,000",BULLS,CATTLE,1984-11-01
1984,12,HEAD,"56,000",BULLS,CATTLE,1984-12-01
1983,1,HEAD,"59,000",BULLS,CATTLE,1983-01-01
1983,2,HEAD,"54,000",BULLS,CATTLE,1983-02-01
1983,3,HEAD,"65,000",BULLS,CATTLE,1983-03-01
1983,4,HEAD,"61,000",BULLS,CATTLE,1983-04-01
1983,5,HEAD,"67,000",BULLS,CATTLE,1983-05-01
1983,6,HEAD,"72,000",BULLS,CATTLE,1983-06-01
1983,7,HEAD,"68,000",BULLS,CATTLE,1983-07-01
1983,8,HEAD,"74,000",BULLS,CATTLE,1983-08-01
1983,9,HEAD,"68,000",BULLS,CATTLE,1983-09-01
1983,10,HEAD,"67,000",BULLS,CATTLE,1983-10-01
1983,11,HEAD,"61,000",BULLS,CATTLE,1983-11-01
1983,12,HEAD,"52,000",BULLS,CATTLE,1983-12-01
1982,3,HEAD,"163,000",BULLS,CATTLE,1982-03-01
1982,6,HEAD,"203,000",BULLS,CATTLE,1982-06-01
1982,9,HEAD,"214,000",BULLS,CATTLE,1982-09-01
1982,12,HEAD,"194,000",BULLS,CATTLE,1982-12-01
1981,1,HEAD,"54,000",BULLS,CATTLE,1981-01-01
1981,2,HEAD,"49,000",BULLS,CATTLE,1981-02-01
1981,3,HEAD,"57,000",BULLS,CATTLE,1981-03-01
1981,4,HEAD,"62,000",BULLS,CATTLE,1981-04-01
1981,5,HEAD,"61,000",BULLS,CATTLE,1981-05-01
1981,6,HEAD,"65,000",BULLS,CATTLE,1981-06-01
1981,7,HEAD,"68,000",BULLS,CATTLE,1981-07-01
1981,8,HEAD,"67,000",BULLS,CATTLE,1981-08-01
1981,9,HEAD,"71,000",BULLS,CATTLE,1981-09-01
1981,10,HEAD,"64,000",BULLS,CATTLE,1981-10-01
1981,11,HEAD,"55,000",BULLS,CATTLE,1981-11-01
1981,12,HEAD,"55,000",BULLS,CATTLE,1981-12-01
1980,1,HEAD,"54,000",BULLS,CATTLE,1980-01-01
1980,2,HEAD,"49,000",BULLS,CATTLE,1980-02-01
1980,3,HEAD,"49,000",BULLS,CATTLE,1980-03-01
1980,4,HEAD,"52,000",BULLS,CATTLE,1980-04-01
1980,5,HEAD,"54,000",BULLS,CATTLE,1980-05-01
1980,6,HEAD,"58,000",BULLS,CATTLE,1980-06-01
1980,7,HEAD,"61,000",BULLS,CATTLE,1980-07-01
1980,8,HEAD,"63,000",BULLS,CATTLE,1980-08-01
1980,9,HEAD,"64,000",BULLS,CATTLE,1980-09-01
1980,10,HEAD,"67,000",BULLS,CATTLE,1980-10-01
1980,11,HEAD,"53,000",BULLS,CATTLE,1980-11-01
1980,12,HEAD,"54,000",BULLS,CATTLE,1980-12-01
1979,1,HEAD,"50,000",BULLS,CATTLE,1979-01-01
1979,2,HEAD,"43,000",BULLS,CATTLE,1979-02-01
1979,3,HEAD,"46,000",BULLS,CATTLE,1979-03-01
1979,4,HEAD,"42,000",BULLS,CATTLE,1979-04-01
1979,5,HEAD,"49,000",BULLS,CATTLE,1979-05-01
1979,6,HEAD,"47,000",BULLS,CATTLE,1979-06-01
1979,7,HEAD,"49,000",BULLS,CATTLE,1979-07-01
1979,8,HEAD,"54,000",BULLS,CATTLE,1979-08-01
1979,9,HEAD,"51,000",BULLS,CATTLE,1979-09-01
1979,10,HEAD,"59,000",BULLS,CATTLE,1979-10-01
1979,11,HEAD,"51,000",BULLS,CATTLE,1979-11-01
1979,12,HEAD,"47,000",BULLS,CATTLE,1979-12-01
1978,1,HEAD,"54,000",BULLS,CATTLE,1978-01-01
1978,2,HEAD,"54,000",BULLS,CATTLE,1978-02-01
1978,3,HEAD,"63,000",BULLS,CATTLE,1978-03-01
1978,4,HEAD,"61,000",BULLS,CATTLE,1978-04-01
1978,5,HEAD,"68,000",BULLS,CATTLE,1978-05-01
1978,6,HEAD,"69,000",BULLS,CATTLE,1978-06-01
1978,7,HEAD,"60,000",BULLS,CATTLE,1978-07-01
1978,8,HEAD,"70,000",BULLS,CATTLE,1978-08-01
1978,9,HEAD,"63,000",BULLS,CATTLE,1978-09-01
1978,10,HEAD,"70,000",BULLS,CATTLE,1978-10-01
1978,11,HEAD,"62,000",BULLS,CATTLE,1978-11-01
1978,12,HEAD,"51,000",BULLS,CATTLE,1978-12-01
1977,1,HEAD,"61,000",BULLS,CATTLE,1977-01-01
1977,2,HEAD,"63,000",BULLS,CATTLE,1977-02-01
1977,3,HEAD,"69,000",BULLS,CATTLE,1977-03-01
1977,4,HEAD,"65,000",BULLS,CATTLE,1977-04-01
1977,5,HEAD,"70,000",BULLS,CATTLE,1977-05-01
1977,6,HEAD,"75,000",BULLS,CATTLE,1977-06-01
1977,7,HEAD,"71,000",BULLS,CATTLE,1977-07-01
1977,8,HEAD,"80,000",BULLS,CATTLE,1977-08-01
1977,9,HEAD,"76,000",BULLS,CATTLE,1977-09-01
1977,10,HEAD,"74,000",BULLS,CATTLE,1977-10-01
1977,11,HEAD,"70,000",BULLS,CATTLE,1977-11-01
1977,12,HEAD,"60,000",BULLS,CATTLE,1977-12-01
1976,1,HEAD,"75,000",BULLS,CATTLE,1976-01-01
1976,2,HEAD,"67,000",BULLS,CATTLE,1976-02-01
1976,3,HEAD,"75,000",BULLS,CATTLE,1976-03-01
1976,4,HEAD,"75,000",BULLS,CATTLE,1976-04-01
1976,5,HEAD,"76,000",BULLS,CATTLE,1976-05-01
1976,6,HEAD,"85,000",BULLS,CATTLE,1976-06-01
1976,7,HEAD,"76,000",BULLS,CATTLE,1976-07-01
1976,8,HEAD,"80,000",BULLS,CATTLE,1976-08-01
1976,9,HEAD,"82,000",BULLS,CATTLE,1976-09-01
1976,10,HEAD,"74,000",BULLS,CATTLE,1976-10-01
1976,11,HEAD,"74,000",BULLS,CATTLE,1976-11-01
1976,12,HEAD,"67,000",BULLS,CATTLE,1976-12-01
1975,1,HEAD,"66,000",BULLS,CATTLE,1975-01-01
1975,2,HEAD,"59,000",BULLS,CATTLE,1975-02-01
1975,3,HEAD,"63,000",BULLS,CATTLE,1975-03-01
1975,4,HEAD,"71,000",BULLS,CATTLE,1975-04-01
1975,5,HEAD,"84,000",BULLS,CATTLE,1975-05-01
1975,6,HEAD,"93,000",BULLS,CATTLE,1975-06-01
1975,7,HEAD,"99,000",BULLS,CATTLE,1975-07-01
1975,8,HEAD,"93,000",BULLS,CATTLE,1975-08-01
1975,9,HEAD,"94,000",BULLS,CATTLE,1975-09-01
1975,10,HEAD,"105,000",BULLS,CATTLE,1975-10-01
1975,11,HEAD,"87,000",BULLS,CATTLE,1975-11-01
1975,12,HEAD,"82,000",BULLS,CATTLE,1975-12-01
1974,1,HEAD,"55,000",BULLS,CATTLE,1974-01-01
1974,2,HEAD,"47,000",BULLS,CATTLE,1974-02-01
1974,3,HEAD,"47,000",BULLS,CATTLE,1974-03-01
1974,4,HEAD,"48,000",BULLS,CATTLE,1974-04-01
1974,5,HEAD,"59,000",BULLS,CATTLE,1974-05-01
1974,6,HEAD,"58,000",BULLS,CATTLE,1974-06-01
1974,7,HEAD,"71,000",BULLS,CATTLE,1974-07-01
1974,8,HEAD,"77,000",BULLS,CATTLE,1974-08-01
1974,9,HEAD,"71,000",BULLS,CATTLE,1974-09-01
1974,10,HEAD,"78,000",BULLS,CATTLE,1974-10-01
1974,11,HEAD,"67,000",BULLS,CATTLE,1974-11-01
1974,12,HEAD,"63,000",BULLS,CATTLE,1974-12-01
1973,1,HEAD,"48,000",BULLS,CATTLE,1973-01-01
1973,2,HEAD,"44,000",BULLS,CATTLE,1973-02-01
1973,3,HEAD,"50,000",BULLS,CATTLE,1973-03-01
1973,4,HEAD,"41,000",BULLS,CATTLE,1973-04-01
1973,5,HEAD,"54,000",BULLS,CATTLE,1973-05-01
1973,6,HEAD,"54,000",BULLS,CATTLE,1973-06-01
1973,7,HEAD,"54,000",BULLS,CATTLE,1973-07-01
1973,8,HEAD,"57,000",BULLS,CATTLE,1973-08-01
1973,9,HEAD,"52,000",BULLS,CATTLE,1973-09-01
1973,10,HEAD,"57,000",BULLS,CATTLE,1973-10-01
1973,11,HEAD,"54,000",BULLS,CATTLE,1973-11-01
1973,12,HEAD,"48,000",BULLS,CATTLE,1973-12-01
1972,1,HEAD,"42,000",BULLS,CATTLE,1972-01-01
1972,2,HEAD,"43,000",BULLS,CATTLE,1972-02-01
1972,3,HEAD,"46,000",BULLS,CATTLE,1972-03-01
1972,4,HEAD,"42,000",BULLS,CATTLE,1972-04-01
1972,5,HEAD,"51,000",BULLS,CATTLE,1972-05-01
1972,6,HEAD,"56,000",BULLS,CATTLE,1972-06-01
1972,7,HEAD,"52,000",BULLS,CATTLE,1972-07-01
1972,8,HEAD,"60,000",BULLS,CATTLE,1972-08-01
1972,9,HEAD,"52,000",BULLS,CATTLE,1972-09-01
1972,10,HEAD,"52,000",BULLS,CATTLE,1972-10-01
1972,11,HEAD,"47,000",BULLS,CATTLE,1972-11-01
1972,12,HEAD,"40,000",BULLS,CATTLE,1972-12-01
1971,1,HEAD,"39,000",BULLS,CATTLE,1971-01-01
1971,2,HEAD,"37,000",BULLS,CATTLE,1971-02-01
1971,3,HEAD,"43,000",BULLS,CATTLE,1971-03-01
1971,4,HEAD,"43,000",BULLS,CATTLE,1971-04-01
1971,5,HEAD,"47,000",BULLS,CATTLE,1971-05-01
1971,6,HEAD,"56,000",BULLS,CATTLE,1971-06-01
1971,7,HEAD,"54,000",BULLS,CATTLE,1971-07-01
1971,8,HEAD,"52,000",BULLS,CATTLE,1971-08-01
1971,9,HEAD,"53,000",BULLS,CATTLE,1971-09-01
1971,10,HEAD,"48,000",BULLS,CATTLE,1971-10-01
1971,11,HEAD,"46,000",BULLS,CATTLE,1971-11-01
1971,12,HEAD,"42,000",BULLS,CATTLE,1971-12-01
1957,1,HEAD,"31,000",BULLS,CATTLE,1957-01-01
1957,2,HEAD,"24,000",BULLS,CATTLE,1957-02-01
1957,3,HEAD,"27,000",BULLS,CATTLE,1957-03-01
1957,4,HEAD,"27,000",BULLS,CATTLE,1957-04-01
1957,5,HEAD,"37,000",BULLS,CATTLE,1957-05-01
1957,6,HEAD,"38,000",BULLS,CATTLE,1957-06-01
1957,7,HEAD,"49,000",BULLS,CATTLE,1957-07-01
1957,8,HEAD,"41,000",BULLS,CATTLE,1957-08-01
1957,9,HEAD,"36,000",BULLS,CATTLE,1957-09-01
1957,10,HEAD,"40,000",BULLS,CATTLE,1957-10-01
1957,11,HEAD,"27,000",BULLS,CATTLE,1957-11-01
1957,12,HEAD,"27,000",BULLS,CATTLE,1957-12-01
1956,1,HEAD,"29,000",BULLS,CATTLE,1956-01-01
1956,2,HEAD,"25,000",BULLS,CATTLE,1956-02-01
1956,3,HEAD,"25,000",BULLS,CATTLE,1956-03-01
1956,4,HEAD,"28,000",BULLS,CATTLE,1956-04-01
1956,5,HEAD,"35,000",BULLS,CATTLE,1956-05-01
1956,6,HEAD,"42,000",BULLS,CATTLE,1956-06-01
1956,7,HEAD,"36,000",BULLS,CATTLE,1956-07-01
1956,8,HEAD,"43,000",BULLS,CATTLE,1956-08-01
1956,9,HEAD,"39,000",BULLS,CATTLE,1956-09-01
1956,10,HEAD,"43,000",BULLS,CATTLE,1956-10-01
1956,11,HEAD,"38,000",BULLS,CATTLE,1956-11-01
1956,12,HEAD,"32,000",BULLS,CATTLE,1956-12-01
1955,1,HEAD,"27,000",BULLS,CATTLE,1955-01-01
1955,2,HEAD,"24,000",BULLS,CATTLE,1955-02-01
1955,3,HEAD,"27,000",BULLS,CATTLE,1955-03-01
1955,4,HEAD,"32,000",BULLS,CATTLE,1955-04-01
1955,5,HEAD,"41,000",BULLS,CATTLE,1955-05-01
1955,6,HEAD,"46,000",BULLS,CATTLE,1955-06-01
1955,7,HEAD,"37,000",BULLS,CATTLE,1955-07-01
1955,8,HEAD,"45,000",BULLS,CATTLE,1955-08-01
1955,9,HEAD,"42,000",BULLS,CATTLE,1955-09-01
1955,10,HEAD,"37,000",BULLS,CATTLE,1955-10-01
1955,11,HEAD,"38,000",BULLS,CATTLE,1955-11-01
1955,12,HEAD,"31,000",BULLS,CATTLE,1955-12-01
1954,1,HEAD,"31,000",BULLS,CATTLE,1954-01-01
1954,2,HEAD,"29,000",BULLS,CATTLE,1954-02-01
1954,3,HEAD,"35,000",BULLS,CATTLE,1954-03-01
1954,4,HEAD,"35,000",BULLS,CATTLE,1954-04-01
1954,5,HEAD,"40,000",BULLS,CATTLE,1954-05-01
1954,6,HEAD,"49,000",BULLS,CATTLE,1954-06-01
1954,7,HEAD,"50,000",BULLS,CATTLE,1954-07-01
1954,8,HEAD,"43,000",BULLS,CATTLE,1954-08-01
1954,9,HEAD,"44,000",BULLS,CATTLE,1954-09-01
1954,10,HEAD,"40,000",BULLS,CATTLE,1954-10-01
1954,11,HEAD,"35,000",BULLS,CATTLE,1954-11-01
1954,12,HEAD,"35,000",BULLS,CATTLE,1954-12-01
1953,1,HEAD,"35,000",BULLS,CATTLE,1953-01-01
1953,2,HEAD,"27,000",BULLS,CATTLE,1953-02-01
1953,3,HEAD,"36,000",BULLS,CATTLE,1953-03-01
1953,4,HEAD,"45,000",BULLS,CATTLE,1953-04-01
1953,5,HEAD,"50,000",BULLS,CATTLE,1953-05-01
1953,6,HEAD,"54,000",BULLS,CATTLE,1953-06-01
1953,7,HEAD,"52,000",BULLS,CATTLE,1953-07-01
1953,8,HEAD,"51,000",BULLS,CATTLE,1953-08-01
1953,9,HEAD,"56,000",BULLS,CATTLE,1953-09-01
1953,10,HEAD,"55,000",BULLS,CATTLE,1953-10-01
1953,11,HEAD,"42,000",BULLS,CATTLE,1953-11-01
1953,12,HEAD,"41,000",BULLS,CATTLE,1953-12-01
1952,1,HEAD,"32,000",BULLS,CATTLE,1952-01-01
1952,2,HEAD,"25,000",BULLS,CATTLE,1952-02-01
1952,3,HEAD,"26,000",BULLS,CATTLE,1952-03-01
1952,4,HEAD,"30,000",BULLS,CATTLE,1952-04-01
1952,5,HEAD,"44,000",BULLS,CATTLE,1952-05-01
1952,6,HEAD,"47,000",BULLS,CATTLE,1952-06-01
1952,7,HEAD,"51,000",BULLS,CATTLE,1952-07-01
1952,8,HEAD,"47,000",BULLS,CATTLE,1952-08-01
1952,9,HEAD,"55,000",BULLS,CATTLE,1952-09-01
1952,10,HEAD,"60,000",BULLS,CATTLE,1952-10-01
1952,11,HEAD,"43,000",BULLS,CATTLE,1952-11-01
1952,12,HEAD,"38,000",BULLS,CATTLE,1952-12-01
1951,1,HEAD,"35,000",BULLS,CATTLE,1951-01-01
1951,2,HEAD,"27,000",BULLS,CATTLE,1951-02-01
1951,3,HEAD,"24,000",BULLS,CATTLE,1951-03-01
1951,4,HEAD,"27,000",BULLS,CATTLE,1951-04-01
1951,5,HEAD,"39,000",BULLS,CATTLE,1951-05-01
1951,6,HEAD,"35,000",BULLS,CATTLE,1951-06-01
1951,7,HEAD,"49,000",BULLS,CATTLE,1951-07-01
1951,8,HEAD,"65,000",BULLS,CATTLE,1951-08-01
1951,9,HEAD,"53,000",BULLS,CATTLE,1951-09-01
1951,10,HEAD,"65,000",BULLS,CATTLE,1951-10-01
1951,11,HEAD,"44,000",BULLS,CATTLE,1951-11-01
1951,12,HEAD,"30,000",BULLS,CATTLE,1951-12-01
1950,1,HEAD,"30,000",BULLS,CATTLE,1950-01-01
1950,2,HEAD,"24,000",BULLS,CATTLE,1950-02-01
1950,3,HEAD,"31,000",BULLS,CATTLE,1950-03-01
1950,4,HEAD,"32,000",BULLS,CATTLE,1950-04-01
1950,5,HEAD,"42,000",BULLS,CATTLE,1950-05-01
1950,6,HEAD,"53,000",BULLS,CATTLE,1950-06-01
1950,7,HEAD,"57,000",BULLS,CATTLE,1950-07-01
1950,8,HEAD,"56,000",BULLS,CATTLE,1950-08-01
1950,9,HEAD,"59,000",BULLS,CATTLE,1950-09-01
1950,10,HEAD,"49,000",BULLS,CATTLE,1950-10-01
1950,11,HEAD,"37,000",BULLS,CATTLE,1950-11-01
1950,12,HEAD,"33,000",BULLS,CATTLE,1950-12-01
1949,1,HEAD,"26,000",BULLS,CATTLE,1949-01-01
1949,2,HEAD,"22,000",BULLS,CATTLE,1949-02-01
1949,3,HEAD,"29,000",BULLS,CATTLE,1949-03-01
1949,4,HEAD,"31,000",BULLS,CATTLE,1949-04-01
1949,5,HEAD,"43,000",BULLS,CATTLE,1949-05-01
1949,6,HEAD,"53,000",BULLS,CATTLE,1949-06-01
1949,7,HEAD,"48,000",BULLS,CATTLE,1949-07-01
1949,8,HEAD,"49,000",BULLS,CATTLE,1949-08-01
1949,9,HEAD,"47,000",BULLS,CATTLE,1949-09-01
1949,10,HEAD,"40,000",BULLS,CATTLE,1949-10-01
1949,11,HEAD,"37,000",BULLS,CATTLE,1949-11-01
1949,12,HEAD,"38,000",BULLS,CATTLE,1949-12-01
1948,1,HEAD,"37,000",BULLS,CATTLE,1948-01-01
1948,2,HEAD,"27,000",BULLS,CATTLE,1948-02-01
1948,3,HEAD,"24,000",BULLS,CATTLE,1948-03-01
1948,4,HEAD,"29,000",BULLS,CATTLE,1948-04-01
1948,5,HEAD,"35,000",BULLS,CATTLE,1948-05-01
1948,6,HEAD,"58,000",BULLS,CATTLE,1948-06-01
1948,7,HEAD,"54,000",BULLS,CATTLE,1948-07-01
1948,8,HEAD,"60,000",BULLS,CATTLE,1948-08-01
1948,9,HEAD,"49,000",BULLS,CATTLE,1948-09-01
1948,10,HEAD,"39,000",BULLS,CATTLE,1948-10-01
1948,11,HEAD,"36,000",BULLS,CATTLE,1948-11-01
1948,12,HEAD,"34,000",BULLS,CATTLE,1948-12-01
1947,1,HEAD,"32,000",BULLS,CATTLE,1947-01-01
1947,2,HEAD,"24,000",BULLS,CATTLE,1947-02-01
1947,3,HEAD,"33,000",BULLS,CATTLE,1947-03-01
1947,4,HEAD,"35,000",BULLS,CATTLE,1947-04-01
1947,5,HEAD,"48,000",BULLS,CATTLE,1947-05-01
1947,6,HEAD,"56,000",BULLS,CATTLE,1947-06-01
1947,7,HEAD,"66,000",BULLS,CATTLE,1947-07-01
1947,8,HEAD,"66,000",BULLS,CATTLE,1947-08-01
1947,9,HEAD,"63,000",BULLS,CATTLE,1947-09-01
1947,10,HEAD,"63,000",BULLS,CATTLE,1947-10-01
1947,11,HEAD,"47,000",BULLS,CATTLE,1947-11-01
1947,12,HEAD,"40,000",BULLS,CATTLE,1947-12-01
1946,1,HEAD,"28,000",BULLS,CATTLE,1946-01-01
1946,2,HEAD,"29,000",BULLS,CATTLE,1946-02-01
1946,3,HEAD,"29,000",BULLS,CATTLE,1946-03-01
1946,4,HEAD,"24,000",BULLS,CATTLE,1946-04-01
1946,5,HEAD,"27,000",BULLS,CATTLE,1946-05-01
1946,6,HEAD,"22,000",BULLS,CATTLE,1946-06-01
1946,7,HEAD,"61,000",BULLS,CATTLE,1946-07-01
1946,8,HEAD,"53,000",BULLS,CATTLE,1946-08-01
1946,9,HEAD,"17,000",BULLS,CATTLE,1946-09-01
1946,10,HEAD,"39,000",BULLS,CATTLE,1946-10-01
1946,11,HEAD,"43,000",BULLS,CATTLE,1946-11-01
1946,12,HEAD,"35,000",BULLS,CATTLE,1946-12-01
1945,1,HEAD,"46,000",BULLS,CATTLE,1945-01-01
1945,2,HEAD,"36,000",BULLS,CATTLE,1945-02-01
1945,3,HEAD,"42,000",BULLS,CATTLE,1945-03-01
1945,4,HEAD,"32,000",BULLS,CATTLE,1945-04-01
1945,5,HEAD,"44,000",BULLS,CATTLE,1945-05-01
1945,6,HEAD,"45,000",BULLS,CATTLE,1945-06-01
1945,7,HEAD,"47,000",BULLS,CATTLE,1945-07-01
1945,8,HEAD,"61,000",BULLS,CATTLE,1945-08-01
1945,9,HEAD,"58,000",BULLS,CATTLE,1945-09-01
1945,10,HEAD,"65,000",BULLS,CATTLE,1945-10-01
1945,11,HEAD,"51,000",BULLS,CATTLE,1945-11-01
1945,12,HEAD,"44,000",BULLS,CATTLE,1945-12-01
1944,1,HEAD,"34,000",BULLS,CATTLE,1944-01-01
1944,2,HEAD,"33,000",BULLS,CATTLE,1944-02-01
1944,3,HEAD,"40,000",BULLS,CATTLE,1944-03-01
1944,4,HEAD,"41,000",BULLS,CATTLE,1944-04-01
1944,5,HEAD,"57,000",BULLS,CATTLE,1944-05-01
1944,6,HEAD,"67,000",BULLS,CATTLE,1944-06-01
1944,7,HEAD,"73,000",BULLS,CATTLE,1944-07-01
1944,8,HEAD,"82,000",BULLS,CATTLE,1944-08-01
1944,9,HEAD,"72,000",BULLS,CATTLE,1944-09-01
1944,10,HEAD,"75,000",BULLS,CATTLE,1944-10-01
1944,11,HEAD,"73,000",BULLS,CATTLE,1944-11-01
1944,12,HEAD,"59,000",BULLS,CATTLE,1944-12-01
1943,1,HEAD,"33,000",BULLS,CATTLE,1943-01-01
1943,2,HEAD,"31,000",BULLS,CATTLE,1943-02-01
1943,3,HEAD,"29,000",BULLS,CATTLE,1943-03-01
1943,4,HEAD,"23,000",BULLS,CATTLE,1943-04-01
1943,5,HEAD,"25,000",BULLS,CATTLE,1943-05-01
1943,6,HEAD,"36,000",BULLS,CATTLE,1943-06-01
1943,7,HEAD,"49,000",BULLS,CATTLE,1943-07-01
1943,8,HEAD,"51,000",BULLS,CATTLE,1943-08-01
1943,9,HEAD,"55,000",BULLS,CATTLE,1943-09-01
1943,10,HEAD,"54,000",BULLS,CATTLE,1943-10-01
1943,11,HEAD,"49,000",BULLS,CATTLE,1943-11-01
1943,12,HEAD,"40,000",BULLS,CATTLE,1943-12-01
1942,1,HEAD,"35,000",BULLS,CATTLE,1942-01-01
1942,2,HEAD,"31,000",BULLS,CATTLE,1942-02-01
1942,3,HEAD,"31,000",BULLS,CATTLE,1942-03-01
1942,4,HEAD,"38,000",BULLS,CATTLE,1942-04-01
1942,5,HEAD,"39,000",BULLS,CATTLE,1942-05-01
1942,6,HEAD,"49,000",BULLS,CATTLE,1942-06-01
1942,7,HEAD,"45,000",BULLS,CATTLE,1942-07-01
1942,8,HEAD,"39,000",BULLS,CATTLE,1942-08-01
1942,9,HEAD,"49,000",BULLS,CATTLE,1942-09-01
1942,10,HEAD,"48,000",BULLS,CATTLE,1942-10-01
1942,11,HEAD,"37,000",BULLS,CATTLE,1942-11-01
1942,12,HEAD,"32,000",BULLS,CATTLE,1942-12-01
1941,1,HEAD,"34,000",BULLS,CATTLE,1941-01-01
1941,2,HEAD,"25,000",BULLS,CATTLE,1941-02-01
1941,3,HEAD,"28,000",BULLS,CATTLE,1941-03-01
1941,4,HEAD,"33,000",BULLS,CATTLE,1941-04-01
1941,5,HEAD,"43,000",BULLS,CATTLE,1941-05-01
1941,6,HEAD,"44,000",BULLS,CATTLE,1941-06-01
1941,7,HEAD,"56,000",BULLS,CATTLE,1941-07-01
1941,8,HEAD,"50,000",BULLS,CATTLE,1941-08-01
1941,9,HEAD,"49,000",BULLS,CATTLE,1941-09-01
1941,10,HEAD,"56,000",BULLS,CATTLE,1941-10-01
1941,11,HEAD,"44,000",BULLS,CATTLE,1941-11-01
