state_fips_code,county_code,agg_level_desc,class_desc,Value,zip_5,country_code,county_ansi,group_desc,state_name,util_practice_desc,reference_period_desc,short_desc,year,end_code,congr_district_code,asd_desc,watershed_code,freq_desc,country_name,watershed_desc,state_ansi,load_time,week_ending,commodity_desc,asd_code,unit_desc,statisticcat_desc,CV (%),county_name,domaincat_desc,region_desc,sector_desc,begin_code,domain_desc,source_desc,prodn_practice_desc,state_alpha,location_desc,Year,Placements,Date,YoY_Growth,YoY_Growth_Rolling_Avg
99,,NATIONAL,BROILERS,"169,119,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #48,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2014,48,,,0,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2014-11-29,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,48,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2014,169119000.0,2025-01-01,-0.4913094131353213,-7.671551982529723
99,,NATIONAL,BROILERS,"176,565,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #49,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2014,49,,,0,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2014-12-06,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,49,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2014,176565000.0,2025-01-01,3.76898302694062,-7.054522996055002
99,,NATIONAL,BROILERS,"176,732,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #50,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2014,50,,,0,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2014-12-13,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,50,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2014,176732000.0,2025-01-01,2.9840744474421754,1.3709287627743703
99,,NATIONAL,BROILERS,"177,124,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #51,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2014,51,,,0,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2014-12-20,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,51,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2014,177124000.0,2025-01-01,2.8475206131691966,1.599648709169297
99,,NATIONAL,BROILERS,"175,675,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #25,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,25,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-06-22,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,25,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,175675000.0,2025-01-01,2.171080945900372,1.7588513714515714
99,,NATIONAL,BROILERS,"175,587,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #26,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,26,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-06-29,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,26,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,175587000.0,2025-01-01,3.2998388026685754,2.113520257897312
99,,NATIONAL,BROILERS,"175,328,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #27,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,27,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-07-06,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,27,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,175328000.0,2025-01-01,2.609000994908417,2.267000399563156
99,,NATIONAL,BROILERS,"174,470,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #28,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,28,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-07-13,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,28,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,174470000.0,2025-01-01,0.7984377888704097,2.2238826245741907
99,,NATIONAL,BROILERS,"173,090,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #29,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,29,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-07-20,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,29,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,173090000.0,2025-01-01,-0.19949722087686528,2.0281107729767887
99,,NATIONAL,BROILERS,"174,724,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #30,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,30,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-07-27,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,30,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,174724000.0,2025-01-01,0.025188916876572875,1.849179703038283
99,,NATIONAL,BROILERS,"175,077,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #31,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,31,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-08-03,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,31,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,175077000.0,2025-01-01,1.2491542184978943,1.815119424248258
99,,NATIONAL,BROILERS,"172,654,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #32,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,32,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-08-10,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,32,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,172654000.0,2025-01-01,-0.5844451226183156,1.5398356665536443
99,,NATIONAL,BROILERS,"173,007,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #33,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,33,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-08-17,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,33,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,173007000.0,2025-01-01,2.298972912564534,1.7723591936952987
99,,NATIONAL,BROILERS,"171,770,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #34,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,34,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-08-24,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,34,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,171770000.0,2025-01-01,-2.7157137598051717,1.231967794799816
99,,NATIONAL,BROILERS,"173,607,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #35,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,35,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-08-31,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,35,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,173607000.0,2025-01-01,-1.768214018966574,0.8359437559324204
99,,NATIONAL,BROILERS,"172,461,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #36,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,36,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-09-07,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,36,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,172461000.0,2025-01-01,-2.6326189562114632,0.3792654584840321
99,,NATIONAL,BROILERS,"173,356,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #37,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,37,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-09-14,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,37,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,173356000.0,2025-01-01,-1.3200512309662682,0.08833777707847879
99,,NATIONAL,BROILERS,"172,301,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #38,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,38,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-09-21,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,38,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,172301000.0,2025-01-01,-1.8714369514827411,-0.34260186910079754
99,,NATIONAL,BROILERS,"167,831,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #39,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,39,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-09-28,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,39,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,167831000.0,2025-01-01,-4.27598558131046,-0.9163507504523706
99,,NATIONAL,BROILERS,"165,999,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #40,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,40,,,0,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-10-05,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,40,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,165999000.0,2025-01-01,-4.855275978678286,-1.387493564414762
99,,NATIONAL,BROILERS,"164,561,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #41,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,41,,,0,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-10-12,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,41,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,164561000.0,2025-01-01,-4.927494367092267,-1.7814933265993786
99,,NATIONAL,BROILERS,"168,282,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #42,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,42,,,0,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-10-19,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,42,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,168282000.0,2025-01-01,-3.6869577161695033,-2.0908388793532184
99,,NATIONAL,BROILERS,"159,310,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #43,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,43,,,0,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-10-26,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,43,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,159310000.0,2025-01-01,-9.005751754942114,-2.9454143771398855
99,,NATIONAL,BROILERS,"163,356,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #44,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,44,,,0,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-11-02,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,44,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,163356000.0,2025-01-01,-5.385337148285007,-3.34548871261211
99,,NATIONAL,BROILERS,"160,800,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #45,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,45,,,0,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-11-09,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,45,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,160800000.0,2025-01-01,-7.0557838700168185,-4.125051777827223
99,,NATIONAL,BROILERS,"166,870,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #46,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,46,,,0,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-11-16,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,46,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,166870000.0,2025-01-01,-2.852651801828021,-4.136463281329127
99,,NATIONAL,BROILERS,"162,482,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #47,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,47,,,0,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-11-23,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,47,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,162482000.0,2025-01-01,-6.408151745033319,-4.523124758501356
99,,NATIONAL,BROILERS,"175,387,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #24,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,24,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-06-15,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,24,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,175387000.0,2025-01-01,1.6966154666852251,-4.162355223259965
99,,NATIONAL,BROILERS,"172,807,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #51,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,51,,,0,WEEKLY,UNITED STATES,,,2018-04-10 15:00:02.000,2015-12-26,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,51,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2015,172807000.0,2025-01-01,-0.31668935600729364,-4.07874173368005
99,,NATIONAL,BROILERS,"175,530,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #23,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,23,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-06-08,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,23,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,175530000.0,2025-01-01,1.874046000893781,-3.7666181543153403
99,,NATIONAL,BROILERS,"174,255,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #21,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,21,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-05-25,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,21,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,174255000.0,2025-01-01,3.8276599674672784,-3.0913143585838623
99,,NATIONAL,BROILERS,"174,688,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #52,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2014,52,,,0,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2014-12-27,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,52,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2014,174688000.0,2025-01-01,5.234368881740248,-2.2505106202156515
99,,NATIONAL,BROILERS,"176,403,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #53,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2014,53,,,0,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-01-03,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,53,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2014,176403000.0,2025-01-01,7.196115726083341,-1.2402097791176836
99,,NATIONAL,BROILERS,"8,890,626,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,0,,,0,ANNUAL,UNITED STATES,,,2016-04-12 15:08:57.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,0,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,8890626000.0,2025-01-01,5183.171105644097,430.9979621675712
99,,NATIONAL,BROILERS,"170,787,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #01,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,1,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-01-05,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,1,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,170787000.0,2025-01-01,7.204193082669019,432.3487909040388
99,,NATIONAL,BROILERS,"171,052,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #02,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,2,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-01-12,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,2,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,171052000.0,2025-01-01,4.711182937878,433.1901675778857
99,,NATIONAL,BROILERS,"169,303,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #03,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,3,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-01-19,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,3,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,169303000.0,2025-01-01,5.287935323383075,434.21881084400235
99,,NATIONAL,BROILERS,"169,552,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #04,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,4,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-01-26,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,4,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,169552000.0,2025-01-01,1.607239168214769,434.59046842483923
99,,NATIONAL,BROILERS,"169,282,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #05,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,5,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-02-02,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,5,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,169282000.0,2025-01-01,4.18507896259277,435.4732376504748
99,,NATIONAL,BROILERS,"169,284,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #06,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,6,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-02-09,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,6,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,169284000.0,2025-01-01,-3.4797333895898785,435.04187524578515
99,,NATIONAL,BROILERS,"170,821,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #07,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,7,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-02-16,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,7,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,170821000.0,2025-01-01,-1.1492589999247738,434.9724944421254
99,,NATIONAL,BROILERS,"170,735,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #08,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,8,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-02-23,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,8,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,170735000.0,2025-01-01,-2.7317267703526493,434.5886800445216
99,,NATIONAL,BROILERS,"170,621,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #09,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,9,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-03-02,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,9,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,170621000.0,2025-01-01,-2.085449484950219,434.0959209234868
99,,NATIONAL,BROILERS,"171,821,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #10,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,10,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-03-09,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,10,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,171821000.0,2025-01-01,-1.6412117603956777,433.5229558699754
99,,NATIONAL,BROILERS,"172,111,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #11,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,11,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-03-16,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,11,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,172111000.0,2025-01-01,-2.4330651973038964,432.7205241263598
99,,NATIONAL,BROILERS,"172,377,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #12,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,12,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-03-23,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,12,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,172377000.0,2025-01-01,-98.06113765217432,-7.382162814996149
99,,NATIONAL,BROILERS,"171,771,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #13,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,13,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-03-30,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,13,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,171771000.0,2025-01-01,0.5761562648211038,-7.9344992164834744
99,,NATIONAL,BROILERS,"172,628,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #14,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,14,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-04-06,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,14,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,172628000.0,2025-01-01,0.9213572480883059,-8.25031802396595
99,,NATIONAL,BROILERS,"172,230,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #15,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,15,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-04-13,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,15,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,172230000.0,2025-01-01,1.7288530031954519,-8.546908217314918
99,,NATIONAL,BROILERS,"172,847,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #16,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,16,,,0,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-04-20,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,16,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2013,172847000.0,2025-01-01,1.9433566103614242,-8.518898430469363
