DATE,US_BEEF_CUTOUT_SELECT
2023-10-18,303.86
2023-10-19,304.12
2023-10-20,305.38
2023-10-23,304.54
2023-10-24,305.98
2023-10-25,307.5
2023-10-26,306.85
2023-10-27,307.57
2023-10-30,309.28
2023-10-31,305.18
2023-11-01,302.18
2023-11-02,304.53
2023-11-03,302.34
2023-11-06,301.72
2023-11-07,300.38
2023-11-08,298.75
2023-11-09,299.42
2023-11-10,300.46
2023-11-13,297.85
2023-11-14,295.67
2023-11-15,296.33
2023-11-16,294.72
2023-11-17,293.87
2023-11-20,295.75
2023-11-21,295.81
2023-11-22,297.0
2023-11-24,298.03
2023-11-27,297.25
2023-11-28,298.17
2023-11-29,297.03
2023-11-30,299.02
2023-12-01,297.46
2023-12-04,294.99
2023-12-05,293.75
2023-12-06,290.56
2023-12-07,289.84
2023-12-08,288.01
2023-12-11,290.43
2023-12-12,292.78
2023-12-13,291.64
2023-12-14,292.32
2023-12-15,291.64
2023-12-18,288.93
2023-12-19,288.83
2023-12-20,289.13
2023-12-21,291.13
2023-12-22,292.93
2023-12-26,293.31
2023-12-27,291.48
2023-12-28,291.28
2023-12-29,289.71
2024-01-02,284.34
2024-01-03,278.03
2024-01-04,275.9
2024-01-05,277.16
2024-01-08,278.83
2024-01-09,280.16
2024-01-10,283.07
2024-01-11,285.89
2024-01-12,289.26
2024-01-15,291.42
2024-01-16,294.99
2024-01-17,298.45
2024-01-18,296.29
2024-01-19,295.5
2024-01-22,298.67
2024-01-23,301.66
2024-01-24,299.5
2024-01-25,298.68
2024-01-26,300.53
2024-01-29,299.42
2024-01-30,296.07
2024-01-31,294.54
2024-02-01,294.94
2024-02-02,293.08
2024-02-05,293.48
2024-02-06,294.07
2024-02-07,294.98
2024-02-08,295.01
2024-02-09,294.04
2024-02-12,294.08
2024-02-13,292.27
2024-02-14,294.0
2024-02-15,295.3
2024-02-16,296.2
2024-02-19,297.09
2024-02-20,297.37
2024-02-21,297.8
2024-02-22,299.79
2024-02-23,300.61
2024-02-26,301.79
2024-02-27,301.74
2024-02-28,303.03
2024-02-29,304.2
2024-03-01,305.28
2024-03-04,306.3
2024-03-05,304.79
2024-03-06,304.91
2024-03-07,306.61
2024-03-08,307.04
2024-03-11,308.88
2024-03-12,310.59
2024-03-13,309.82
2024-03-14,310.78
2024-03-15,311.9
2024-03-18,313.33
2024-03-19,313.22
2024-03-20,313.44
2024-03-21,313.73
2024-03-22,310.72
2024-03-25,310.89
2024-03-26,311.09
2024-03-27,308.58
2024-03-28,308.36
2024-03-29,306.72
2024-04-01,305.74
2024-04-02,304.16
2024-04-03,301.3
2024-04-04,297.15
2024-04-05,297.17
2024-04-08,302.07
2024-04-09,302.09
2024-04-10,298.23
2024-04-11,298.37
2024-04-12,300.57
2024-04-15,300.88
2024-04-16,298.02
2024-04-17,296.81
2024-04-18,295.8
2024-04-19,295.67
2024-04-22,295.93
2024-04-23,297.4
2024-04-24,295.74
2024-04-25,296.92
2024-04-26,297.14
2024-04-29,297.53
2024-04-30,294.37
2024-05-01,293.54
2024-05-02,292.9
2024-05-03,294.2
2024-05-06,298.76
2024-05-07,298.49
2024-05-08,296.67
2024-05-09,295.39
2024-05-10,294.57
2024-05-13,298.95
2024-05-14,304.39
2024-05-15,306.77
2024-05-16,310.15
2024-05-17,313.45
2024-05-20,312.7
2024-05-21,313.02
2024-05-22,312.17
2024-05-23,309.84
2024-05-24,310.45
2024-05-28,312.12
2024-05-29,313.62
2024-05-30,314.04
2024-05-31,313.2
2024-06-03,315.6
2024-06-04,316.88
2024-06-05,314.79
2024-06-06,316.21
2024-06-07,316.75
2024-06-10,317.42
2024-06-11,318.21
2024-06-12,317.6
2024-06-13,318.31
2024-06-14,319.89
2024-06-17,320.47
2024-06-18,320.52
2024-06-19,320.7
2024-06-20,322.87
2024-06-21,322.39
2024-06-24,322.64
2024-06-25,323.39
2024-06-26,322.85
2024-06-27,323.33
2024-06-28,326.32
2024-07-01,329.18
2024-07-02,330.39
2024-07-03,329.84
2024-07-05,330.43
2024-07-08,330.47
2024-07-09,325.66
2024-07-10,324.05
2024-07-11,321.65
2024-07-12,322.06
2024-07-15,321.49
2024-07-16,319.26
2024-07-17,318.16
2024-07-18,316.15
2024-07-19,313.83
2024-07-22,313.44
2024-07-23,313.21
2024-07-24,312.68
2024-07-25,312.46
2024-07-26,313.77
2024-07-29,314.81
2024-07-30,314.48
2024-07-31,314.77
2024-08-01,312.79
2024-08-02,313.77
2024-08-05,317.94
2024-08-06,315.81
2024-08-07,313.85
2024-08-08,312.12
2024-08-09,312.71
2024-08-12,315.83
2024-08-13,316.93
2024-08-14,314.88
2024-08-15,316.94
2024-08-16,317.45
2024-08-19,315.55
2024-08-20,315.08
2024-08-21,315.21
2024-08-22,315.99
2024-08-23,317.34
2024-08-26,315.9
2024-08-27,311.97
2024-08-28,307.29
2024-08-29,308.66
2024-08-30,309.34
2024-09-03,310.67
2024-09-04,311.6
2024-09-05,311.51
2024-09-06,309.41
2024-09-09,308.52
2024-09-10,308.23
2024-09-11,307.36
2024-09-12,307.18
2024-09-13,304.91
2024-09-16,304.57
2024-09-17,303.91
2024-09-18,301.38
2024-09-19,299.56
2024-09-20,300.19
2024-09-23,301.81
2024-09-24,301.89
2024-09-25,298.17
2024-09-26,296.37
2024-09-27,296.69
2024-09-30,298.08
2024-10-01,300.17
2024-10-02,299.81
2024-10-03,299.8
2024-10-04,302.58
2024-10-07,305.93
2024-10-08,306.84
2024-10-09,308.18
2024-10-10,309.95
2024-10-11,311.22
2024-10-14,313.32
2024-10-15,316.83
2024-10-16,319.13
2024-10-17,319.26
2024-10-18,320.65
2024-10-21,322.86
2024-10-22,323.96
2024-10-23,321.41
2024-10-24,321.17
2024-10-25,322.24
2024-10-28,323.5
2024-10-29,320.61
2024-10-30,319.44
2024-10-31,317.6
2024-11-01,316.34
2024-11-04,316.91
2024-11-05,317.21
2024-11-06,315.59
2024-11-07,309.46
2024-11-08,307.93
2024-11-11,308.21
2024-11-12,308.27
2024-11-13,306.94
2024-11-14,303.8
2024-11-15,303.34
2024-11-18,307.28
2024-11-19,308.79
2024-11-20,306.39
2024-11-21,306.79
2024-11-22,307.41
2024-11-25,309.71
2024-11-26,311.57
2024-11-27,311.26
2024-11-29,310.52
2024-12-02,313.01
2024-12-03,310.83
2024-12-04,308.33
2024-12-05,307.84
2024-12-06,312.04
2024-12-09,314.14
2024-12-10,311.73
2024-12-11,311.23
2024-12-12,315.24
2024-12-13,316.39
2024-12-16,317.37
2024-12-17,315.63
2024-12-18,314.84
2024-12-19,320.69
2024-12-20,315.85
2024-12-23,315.98
2024-12-26,320.39
2024-12-27,322.38
2024-12-30,325.37
2024-12-31,324.22
2025-01-02,323.48
2025-01-03,325.24
2025-01-06,327.1
2025-01-07,325.79
2025-01-08,328.61
2025-01-09,330.78
2025-01-10,332.84
2025-01-13,333.35
2025-01-14,332.98
2025-01-15,334.14
2025-01-16,333.41
2025-01-17,333.69
2025-01-20,333.16
2025-01-21,332.05
2025-01-22,332.02
2025-01-23,330.96
2025-01-24,327.92
2025-01-27,330.08
2025-01-28,332.45
2025-01-29,330.54
2025-01-30,327.48
2025-01-31,327.68
2025-02-03,331.99
2025-02-04,330.73
2025-02-05,325.34
2025-02-06,323.98
2025-02-07,321.87
2025-02-10,323.5
2025-02-11,322.46
2025-02-12,319.26
2025-02-13,317.4
2025-02-14,314.7
2025-02-17,315.7
2025-02-18,315.77
2025-02-19,313.89
2025-02-20,312.63
2025-02-21,310.77
2025-02-24,313.73
2025-02-25,314.32
2025-02-26,312.9
2025-02-27,311.18
2025-02-28,311.83
2025-03-03,313.93
2025-03-04,314.87
2025-03-05,313.54
2025-03-06,313.12
2025-03-07,314.9
2025-03-10,317.58
2025-03-11,321.2
2025-03-12,321.1
2025-03-13,319.69
2025-03-14,318.27
2025-03-17,321.16
2025-03-18,323.32
2025-03-19,329.61
2025-03-20,328.06
2025-03-21,325.45
2025-03-24,327.1
2025-03-25,335.19
2025-03-26,338.3
2025-03-27,335.72
2025-03-28,332.82
2025-03-31,335.26
2025-04-01,342.22
2025-04-02,339.9
2025-04-03,338.37
2025-04-04,338.45
2025-04-07,339.5
2025-04-08,338.1
2025-04-09,337.86
