zip_5,agg_level_desc,watershed_desc,watershed_code,class_desc,country_code,state_name,asd_desc,prodn_practice_desc,sector_desc,load_time,group_desc,domaincat_desc,commodity_desc,CV (%),statisticcat_desc,short_desc,source_desc,asd_code,country_name,county_ansi,state_alpha,reference_period_desc,state_fips_code,location_desc,congr_district_code,freq_desc,domain_desc,util_practice_desc,region_desc,unit_desc,year,begin_code,county_code,state_ansi,week_ending,county_name,Value,end_code
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #44,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2024,44,,,2024-11-02,,"242,459,000",44
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #45,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2024,45,,,2024-11-09,,"242,189,000",45
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #46,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2024,46,,,2024-11-16,,"250,037,000",46
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #47,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2024,47,,,2024-11-23,,"250,032,000",47
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #48,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2024,48,,,2024-11-30,,"252,119,000",48
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #49,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2024,49,,,2024-12-07,,"245,720,000",49
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #50,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2024,50,,,2024-12-14,,"248,383,000",50
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #51,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2024,51,,,2024-12-21,,"248,464,000",51
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #52,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2024,52,,,2024-12-28,,"247,558,000",52
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,YEAR,99,US TOTAL,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,00,,,,,"12,550,412,000",00
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #01,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,01,,,2023-01-07,,"243,088,000",01
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #02,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,02,,,2023-01-14,,"240,867,000",02
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #03,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,03,,,2023-01-21,,"241,686,000",03
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #04,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,04,,,2023-01-28,,"243,112,000",04
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #05,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,05,,,2023-02-04,,"242,424,000",05
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #06,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,06,,,2023-02-11,,"244,091,000",06
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #07,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,07,,,2023-02-18,,"243,031,000",07
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #08,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,08,,,2023-02-25,,"243,319,000",08
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #09,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,09,,,2023-03-04,,"244,476,000",09
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #10,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,10,,,2023-03-11,,"244,399,000",10
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #11,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,11,,,2023-03-18,,"242,621,000",11
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #12,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,12,,,2023-03-25,,"244,668,000",12
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #13,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,13,,,2023-04-01,,"244,571,000",13
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #14,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,14,,,2023-04-08,,"243,195,000",14
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #15,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,15,,,2023-04-15,,"244,309,000",15
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #16,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,16,,,2023-04-22,,"243,143,000",16
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #17,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,17,,,2023-04-29,,"245,220,000",17
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #18,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,18,,,2023-05-06,,"245,452,000",18
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #19,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,19,,,2023-05-13,,"244,797,000",19
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #20,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,20,,,2023-05-20,,"246,501,000",20
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #21,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,21,,,2023-05-27,,"246,127,000",21
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #22,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,22,,,2023-06-03,,"246,513,000",22
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #23,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,23,,,2023-06-10,,"247,608,000",23
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #24,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,24,,,2023-06-17,,"245,145,000",24
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #25,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,25,,,2023-06-24,,"244,092,000",25
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #26,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,26,,,2023-07-01,,"241,246,000",26
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #27,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,27,,,2023-07-08,,"243,667,000",27
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #28,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,28,,,2023-07-15,,"244,301,000",28
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #29,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,29,,,2023-07-22,,"244,426,000",29
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #30,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,30,,,2023-07-29,,"243,604,000",30
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #31,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,31,,,2023-08-05,,"243,375,000",31
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #32,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,32,,,2023-08-12,,"241,539,000",32
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #33,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,33,,,2023-08-19,,"241,524,000",33
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #34,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,34,,,2023-08-26,,"242,878,000",34
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #35,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,35,,,2023-09-02,,"238,152,000",35
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #36,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,36,,,2023-09-09,,"235,595,000",36
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #37,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,37,,,2023-09-16,,"233,645,000",37
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #38,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,38,,,2023-09-23,,"234,975,000",38
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #39,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,39,,,2023-09-30,,"231,101,000",39
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #40,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,40,,,2023-10-07,,"230,063,000",40
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #41,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,41,,,2023-10-14,,"228,502,000",41
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #42,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,42,,,2023-10-21,,"227,292,000",42
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #43,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,43,,,2023-10-28,,"235,469,000",43
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #44,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,44,,,2023-11-04,,"229,581,000",44
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #45,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,45,,,2023-11-11,,"239,162,000",45
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #46,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,46,,,2023-11-18,,"241,458,000",46
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #47,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,47,,,2023-11-25,,"242,385,000",47
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2025-04-01 15:00:00.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #48,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2023,48,,,2023-12-02,,"245,728,000",48
