DATE,GLOBAL_RICE_PRICE
2022-03-01,15.86
2022-03-02,15.89
2022-03-03,16.03
2022-03-04,16.12
2022-03-07,15.92
2022-03-08,15.67
2022-03-09,15.525
2022-03-10,15.57
2022-03-11,15.51
2022-03-14,15.58
2022-03-15,16.18
2022-03-16,15.865
2022-03-17,15.71
2022-03-18,15.625
2022-03-21,15.93
2022-03-22,16.025
2022-03-23,15.99
2022-03-24,16.01
2022-03-25,16.255
2022-03-28,15.96
2022-03-29,15.73
2022-03-30,15.915
2022-03-31,16.01
2022-04-01,16.005
2022-04-04,15.965
2022-04-05,16.035
2022-04-06,15.905
2022-04-07,15.815
2022-04-08,15.78
2022-04-11,15.625
2022-04-12,15.71
2022-04-13,15.76
2022-04-14,16.195
2022-04-18,16.55
2022-04-19,16.065
2022-04-20,16.055
2022-04-21,16.23
2022-04-22,16.205
2022-04-25,16.3
2022-04-26,16.75
2022-04-27,16.66
2022-04-28,16.775
2022-04-29,17.09
2022-05-02,16.775
2022-05-03,16.645
2022-05-04,16.715
2022-05-05,16.7
2022-05-06,16.62
2022-05-09,16.495
2022-05-10,16.585
2022-05-11,16.685
2022-05-12,16.935
2022-05-13,17.15
2022-05-16,17.825
2022-05-17,17.165
2022-05-18,16.81
2022-05-19,16.985
2022-05-20,17.165
2022-05-23,17.27
2022-05-24,17.165
2022-05-25,17.075
2022-05-26,17.275
2022-05-27,17.47
2022-05-31,17.545
2022-06-01,17.135
2022-06-02,16.975
2022-06-03,16.795
2022-06-06,17.23
2022-06-07,16.94
2022-06-08,16.92
2022-06-09,16.635
2022-06-10,16.25
2022-06-13,16.38
2022-06-14,16.555
2022-06-15,16.455
2022-06-16,16.355
2022-06-17,16.22
2022-06-21,16.125
2022-06-22,16.315
2022-06-23,16.115
2022-06-24,16.055
2022-06-27,16.08
2022-06-28,16.21
2022-06-29,16.45
2022-06-30,16.425
2022-07-01,16.12
2022-07-05,15.83
2022-07-06,15.925
2022-07-07,16.135
2022-07-08,16.2
2022-07-11,16.305
2022-07-12,16.205
2022-07-13,16.215
2022-07-14,16.14
2022-07-15,16.525
2022-07-18,17.07
2022-07-19,17.16
2022-07-20,16.945
2022-07-21,16.985
2022-07-22,16.865
2022-07-25,16.93
2022-07-26,17.095
2022-07-27,17.085
2022-07-28,17.02
2022-07-29,16.885
2022-08-01,16.66
2022-08-02,16.775
2022-08-03,17.06
2022-08-04,17.325
2022-08-05,17.34
2022-08-08,17.195
2022-08-09,17.0
2022-08-10,16.945
2022-08-11,17.08
2022-08-12,17.155
2022-08-15,17.075
2022-08-16,16.9
2022-08-17,16.665
2022-08-18,16.555
2022-08-19,17.085
2022-08-22,17.125
2022-08-23,17.29
2022-08-24,17.245
2022-08-25,17.16
2022-08-26,17.315
2022-08-29,17.28
2022-08-30,17.43
2022-08-31,17.505
2022-09-01,17.385
2022-09-02,17.38
2022-09-06,16.85
2022-09-07,16.78
2022-09-08,16.97
2022-09-09,17.32
2022-09-12,17.43
2022-09-13,17.52
2022-09-14,17.55
2022-09-15,17.82
2022-09-16,17.825
2022-09-19,17.635
2022-09-20,17.725
2022-09-21,17.625
2022-09-22,17.385
2022-09-23,17.38
2022-09-26,17.35
2022-09-27,17.315
2022-09-28,17.36
2022-09-29,17.35
2022-09-30,17.17
2022-10-03,16.935
2022-10-04,16.965
2022-10-05,16.97
2022-10-06,16.89
2022-10-07,16.825
2022-10-10,16.715
2022-10-11,16.72
2022-10-12,16.81
2022-10-13,16.76
2022-10-14,16.735
2022-10-17,16.67
2022-10-18,16.54
2022-10-19,16.485
2022-10-20,16.45
2022-10-21,16.36
2022-10-24,16.235
2022-10-25,16.185
2022-10-26,16.03
2022-10-27,16.01
2022-10-28,16.125
2022-10-31,16.56
2022-11-01,17.225
2022-11-02,17.185
2022-11-03,17.185
2022-11-04,17.31
2022-11-07,17.42
2022-11-08,17.575
2022-11-09,17.65
2022-11-10,17.675
2022-11-11,17.62
2022-11-14,17.63
2022-11-15,17.78
2022-11-16,17.74
2022-11-17,17.73
2022-11-18,17.795
2022-11-21,17.81
2022-11-22,17.945
2022-11-23,18.01
2022-11-25,18.12
2022-11-28,17.93
2022-11-29,17.895
2022-11-30,17.81
2022-12-01,17.795
2022-12-02,17.635
2022-12-05,17.035
2022-12-06,16.845
2022-12-07,16.71
2022-12-08,16.755
2022-12-09,16.715
2022-12-12,16.705
2022-12-13,16.765
2022-12-14,16.755
2022-12-15,16.635
2022-12-16,16.685
2022-12-19,17.12
2022-12-20,17.78
2022-12-21,17.84
2022-12-22,17.955
2022-12-23,18.015
2022-12-27,17.935
2022-12-28,17.73
2022-12-29,17.895
2022-12-30,18.05
2023-01-03,18.075
2023-01-04,17.5
2023-01-05,17.375
2023-01-06,17.495
2023-01-09,17.64
2023-01-10,17.71
2023-01-11,17.47
2023-01-12,17.78
2023-01-13,17.87
2023-01-17,17.935
2023-01-18,17.97
2023-01-19,17.91
2023-01-20,18.11
2023-01-23,18.225
2023-01-24,18.225
2023-01-25,18.16
2023-01-26,18.31
2023-01-27,18.31
2023-01-30,18.12
2023-01-31,17.825
2023-02-01,17.845
2023-02-02,17.78
2023-02-03,17.74
2023-02-06,17.545
2023-02-07,17.475
2023-02-08,17.9
2023-02-09,18.115
2023-02-10,18.085
2023-02-13,17.91
2023-02-14,17.71
2023-02-15,17.55
2023-02-16,17.555
2023-02-17,17.515
2023-02-21,17.27
2023-02-22,17.025
2023-02-23,16.81
2023-02-24,16.8
2023-02-27,16.99
2023-02-28,16.97
2023-03-01,17.165
2023-03-02,17.24
2023-03-03,16.995
2023-03-06,16.595
2023-03-07,16.325
2023-03-08,15.98
2023-03-09,16.01
2023-03-10,16.035
2023-03-13,16.35
2023-03-14,16.73
2023-03-15,17.27
2023-03-16,17.29
2023-03-17,17.2
2023-03-20,17.305
2023-03-21,17.265
2023-03-22,17.255
2023-03-23,17.56
2023-03-24,17.88
2023-03-27,17.835
2023-03-28,17.745
2023-03-29,17.705
2023-03-30,17.6
2023-03-31,17.415
2023-04-03,17.08
2023-04-04,16.79
2023-04-05,16.83
2023-04-06,16.635
2023-04-07,16.635
2023-04-10,16.41
2023-04-11,16.955
2023-04-12,17.55
2023-04-13,17.545
2023-04-14,17.385
2023-04-17,17.33
2023-04-18,17.34
2023-04-19,17.12
2023-04-20,16.78
2023-04-21,16.915
2023-04-24,16.94
2023-04-25,16.9
2023-04-26,16.93
2023-04-27,16.86
2023-04-28,17.385
2023-05-01,17.5
2023-05-02,17.645
2023-05-03,17.73
2023-05-04,17.78
2023-05-05,18.07
2023-05-08,18.15
2023-05-09,18.005
2023-05-10,18.145
2023-05-11,18.095
2023-05-12,18.275
2023-05-15,17.855
2023-05-16,17.41
2023-05-17,17.51
2023-05-18,17.335
2023-05-19,17.065
2023-05-22,16.835
2023-05-23,16.69
2023-05-24,16.615
2023-05-25,16.6
2023-05-26,17.07
2023-05-30,17.03
2023-05-31,17.29
2023-06-01,17.48
2023-06-02,17.69
2023-06-05,17.935
2023-06-06,18.125
2023-06-07,18.31
2023-06-08,18.78
2023-06-09,19.025
2023-06-12,19.665
2023-06-13,18.465
2023-06-14,17.625
2023-06-15,17.74
2023-06-16,17.795
2023-06-20,17.19
2023-06-21,17.45
2023-06-22,17.61
2023-06-23,17.7
2023-06-26,17.94
2023-06-27,17.675
2023-06-28,17.485
2023-06-29,17.705
2023-06-30,18.055
2023-07-03,18.045
2023-07-05,18.27
2023-07-06,18.64
2023-07-07,18.685
2023-07-10,19.1
2023-07-11,19.16
2023-07-12,19.195
2023-07-13,18.9
2023-07-14,17.725
2023-07-17,15.365
2023-07-18,15.575
2023-07-19,15.645
2023-07-20,15.885
2023-07-21,15.9
2023-07-24,16.195
2023-07-25,15.93
2023-07-26,15.845
2023-07-27,15.79
2023-07-28,15.625
2023-07-31,15.47
2023-08-01,15.845
2023-08-02,15.935
2023-08-03,16.08
2023-08-04,15.95
2023-08-07,15.92
2023-08-08,15.89
2023-08-09,16.07
2023-08-10,16.035
2023-08-11,15.99
2023-08-14,15.635
2023-08-15,15.585
2023-08-16,15.55
2023-08-17,15.535
2023-08-18,15.545
2023-08-21,15.515
2023-08-22,15.49
2023-08-23,15.44
2023-08-24,15.715
2023-08-25,15.68
2023-08-28,16.08
2023-08-29,16.545
2023-08-30,16.705
2023-08-31,16.79
2023-09-01,16.645
2023-09-05,16.86
2023-09-06,16.75
2023-09-07,16.255
2023-09-08,16.1
2023-09-11,15.815
2023-09-12,15.81
2023-09-13,16.12
2023-09-14,16.46
2023-09-15,16.215
2023-09-18,16.015
2023-09-19,16.03
2023-09-20,15.96
2023-09-21,15.795
2023-09-22,15.825
2023-09-25,15.85
2023-09-26,16.19
2023-09-27,16.175
2023-09-28,16.13
2023-09-29,15.91
2023-10-02,15.88
2023-10-03,15.765
2023-10-04,15.645
2023-10-05,15.675
2023-10-06,16.045
2023-10-09,15.825
2023-10-10,15.87
2023-10-11,15.93
2023-10-12,15.93
2023-10-13,15.955
2023-10-16,15.805
2023-10-17,15.855
2023-10-18,15.86
2023-10-19,15.775
2023-10-20,15.835
2023-10-23,16.095
2023-10-24,16.115
2023-10-25,16.12
2023-10-26,16.245
2023-10-27,16.215
2023-10-30,16.07
2023-10-31,16.12
2023-11-01,16.245
2023-11-02,16.16
2023-11-03,16.215
2023-11-06,16.22
2023-11-07,16.32
2023-11-08,16.63
2023-11-09,16.665
2023-11-10,16.9
2023-11-13,16.85
2023-11-14,16.73
2023-11-15,16.94
2023-11-16,17.25
2023-11-17,17.405
2023-11-20,17.395
2023-11-21,17.5
2023-11-22,17.3
2023-11-24,17.565
2023-11-27,17.24
2023-11-28,17.38
2023-11-29,17.41
2023-11-30,17.345
2023-12-01,17.185
2023-12-04,16.9
2023-12-05,16.81
2023-12-06,16.95
2023-12-07,17.08
2023-12-08,17.04
2023-12-11,17.09
2023-12-12,16.89
2023-12-13,16.94
2023-12-14,17.105
2023-12-15,17.12
2023-12-18,17.385
2023-12-19,17.235
2023-12-20,17.355
2023-12-21,17.33
2023-12-22,17.39
2023-12-26,17.33
2023-12-27,17.26
2023-12-28,17.15
2023-12-29,17.305
2024-01-02,17.63
2024-01-03,16.92
2024-01-04,16.925
2024-01-05,17.25
2024-01-08,17.13
2024-01-09,17.225
2024-01-10,17.13
2024-01-11,17.16
2024-01-12,17.235
2024-01-16,17.555
2024-01-17,17.645
2024-01-18,17.6
2024-01-19,17.635
2024-01-22,17.555
2024-01-23,17.435
2024-01-24,17.775
2024-01-25,17.965
2024-01-26,17.985
2024-01-29,18.09
2024-01-30,18.175
2024-01-31,17.865
2024-02-01,18.105
2024-02-02,18.435
2024-02-05,18.31
2024-02-06,18.575
2024-02-07,18.485
2024-02-08,18.65
2024-02-09,18.92
2024-02-12,18.625
2024-02-13,18.365
2024-02-14,18.62
2024-02-15,18.63
2024-02-16,18.32
2024-02-20,18.175
2024-02-21,18.245
2024-02-22,18.52
2024-02-23,18.6
2024-02-26,18.28
2024-02-27,17.985
2024-02-28,17.94
2024-02-29,17.87
2024-03-01,18.22
2024-03-04,17.945
2024-03-05,17.72
2024-03-06,17.545
2024-03-07,17.44
2024-03-08,17.51
2024-03-11,17.445
2024-03-12,17.5
2024-03-13,17.615
2024-03-14,17.535
2024-03-15,17.82
2024-03-18,17.77
2024-03-19,17.73
2024-03-20,17.695
2024-03-21,17.515
2024-03-22,17.345
2024-03-25,17.045
2024-03-26,16.8
2024-03-27,16.585
2024-03-28,16.36
2024-04-01,16.295
2024-04-02,16.08
2024-04-03,16.51
2024-04-04,16.2
2024-04-05,16.16
2024-04-08,16.115
2024-04-09,16.615
2024-04-10,17.15
2024-04-11,16.87
2024-04-12,17.23
2024-04-15,18.33
2024-04-16,18.365
2024-04-17,18.83
2024-04-18,19.015
2024-04-19,19.0
2024-04-22,18.965
2024-04-23,19.195
2024-04-24,19.2
2024-04-25,19.085
2024-04-26,18.81
2024-04-29,19.1
2024-04-30,18.89
2024-05-01,18.97
2024-05-02,18.17
2024-05-03,18.74
2024-05-06,18.405
2024-05-07,18.295
2024-05-08,18.315
2024-05-09,18.685
2024-05-10,19.255
2024-05-13,18.705
2024-05-14,18.715
2024-05-15,19.11
2024-05-16,19.1
2024-05-17,18.755
2024-05-20,18.85
2024-05-21,18.59
2024-05-22,18.75
2024-05-23,18.485
2024-05-24,18.34
2024-05-28,18.09
2024-05-29,17.84
2024-05-30,17.83
2024-05-31,17.67
2024-06-03,17.5
2024-06-04,17.575
2024-06-05,17.415
2024-06-06,18.26
2024-06-07,18.17
2024-06-10,17.72
2024-06-11,17.545
2024-06-12,18.225
2024-06-13,18.545
2024-06-14,18.185
2024-06-17,17.685
2024-06-18,18.16
2024-06-20,17.995
2024-06-21,18.2
2024-06-24,18.515
2024-06-25,18.61
2024-06-26,17.8
2024-06-27,16.755
2024-06-28,16.965
2024-07-01,16.955
2024-07-02,16.92
2024-07-03,16.93
2024-07-05,16.935
2024-07-08,17.065
2024-07-09,17.105
2024-07-10,17.205
2024-07-11,17.55
2024-07-12,19.55
2024-07-15,14.7
2024-07-16,14.405
2024-07-17,14.43
2024-07-18,14.29
2024-07-19,14.24
2024-07-22,14.6
2024-07-23,14.73
2024-07-24,14.79
2024-07-25,15.01
2024-07-26,15.235
2024-07-29,15.21
2024-07-30,15.235
2024-07-31,15.25
2024-08-01,15.07
2024-08-02,14.945
2024-08-05,15.275
2024-08-06,15.2
2024-08-07,15.155
2024-08-08,14.995
2024-08-09,14.835
2024-08-12,14.535
2024-08-13,14.79
2024-08-14,14.98
2024-08-15,14.705
2024-08-16,14.575
2024-08-19,14.89
2024-08-20,14.96
2024-08-21,14.79
2024-08-22,14.915
2024-08-23,15.005
2024-08-26,15.09
2024-08-27,15.32
2024-08-28,15.13
2024-08-29,15.04
2024-08-30,15.015
2024-09-03,15.12
2024-09-04,15.355
2024-09-05,15.48
2024-09-06,15.3
2024-09-09,14.94
2024-09-10,15.12
2024-09-11,15.355
2024-09-12,15.495
2024-09-13,15.495
2024-09-16,15.3
2024-09-17,15.345
2024-09-18,15.465
2024-09-19,15.52
2024-09-20,15.555
2024-09-23,15.545
2024-09-24,15.26
2024-09-25,15.025
2024-09-26,14.925
2024-09-27,15.08
2024-09-30,15.295
2024-10-01,15.3
2024-10-02,15.165
2024-10-03,15.17
2024-10-04,15.095
2024-10-07,15.115
2024-10-08,15.135
2024-10-09,15.165
2024-10-10,15.065
2024-10-11,14.995
2024-10-14,15.105
2024-10-15,15.04
2024-10-16,15.07
2024-10-17,14.995
2024-10-18,15.0
2024-10-21,15.09
2024-10-22,15.125
2024-10-23,15.105
2024-10-24,15.04
2024-10-25,15.08
2024-10-28,15.075
2024-10-29,14.94
2024-10-30,14.575
2024-10-31,14.695
2024-11-01,14.825
2024-11-04,14.71
2024-11-05,14.47
2024-11-06,14.46
2024-11-07,14.4
2024-11-08,14.36
2024-11-11,14.55
2024-11-12,14.81
2024-11-13,14.94
2024-11-14,14.675
2024-11-15,15.045
2024-11-18,15.165
2024-11-19,15.095
2024-11-20,15.12
2024-11-21,15.17
2024-11-22,15.145
2024-11-25,14.935
2024-11-26,15.125
2024-11-27,15.17
2024-11-29,15.215
2024-12-02,15.29
2024-12-03,15.295
2024-12-04,15.14
2024-12-05,15.155
2024-12-06,15.085
2024-12-09,15.11
2024-12-10,15.09
2024-12-11,15.035
2024-12-12,15.005
2024-12-13,14.98
2024-12-16,14.95
2024-12-17,14.98
2024-12-18,14.815
2024-12-19,14.41
2024-12-20,14.075
2024-12-23,14.01
2024-12-24,14.05
2024-12-26,13.915
2024-12-27,13.76
2024-12-30,13.61
2024-12-31,14.025
2025-01-02,14.045
2025-01-03,13.84
2025-01-06,13.85
2025-01-07,13.84
2025-01-08,14.035
2025-01-09,14.27
2025-01-10,14.37
2025-01-13,14.37
2025-01-14,14.535
2025-01-15,14.83
2025-01-16,14.64
2025-01-17,14.805
2025-01-21,14.99
2025-01-22,14.82
2025-01-23,14.85
2025-01-24,14.675
2025-01-27,14.475
2025-01-28,14.2
2025-01-29,14.13
2025-01-30,13.935
2025-01-31,13.845
2025-02-03,13.73
2025-02-04,13.55
2025-02-05,13.5
2025-02-06,13.65
2025-02-07,13.715
2025-02-10,13.93
2025-02-11,13.975
2025-02-12,13.81
2025-02-13,14.04
2025-02-14,14.015
2025-02-18,14.01
2025-02-19,13.995
2025-02-20,13.955
2025-02-21,13.6
2025-02-24,13.445
2025-02-25,13.455
2025-02-26,13.22
2025-02-27,13.28
2025-02-28,13.285
2025-03-03,13.345
2025-03-04,13.28
2025-03-05,13.06
2025-03-06,12.89
2025-03-07,13.245
2025-03-10,13.68
2025-03-11,13.75
2025-03-12,13.54
2025-03-13,13.525
2025-03-14,13.425
2025-03-17,13.48
2025-03-18,13.53
2025-03-19,13.275
2025-03-20,13.31
2025-03-21,13.42
2025-03-24,13.365
2025-03-25,13.185
2025-03-26,13.18
2025-03-27,13.465
2025-03-28,13.515
2025-03-31,13.57
2025-04-01,13.3
2025-04-02,13.225
2025-04-03,13.075
2025-04-04,13.075
2025-04-07,13.32
2025-04-08,13.51
2025-04-09,13.55
