watershed_desc,begin_code,location_desc,domain_desc,state_ansi,Value,region_desc,zip_5,short_desc,congr_district_code,end_code,agg_level_desc,sector_desc,commodity_desc,state_name,county_ansi,CV (%),reference_period_desc,country_name,country_code,group_desc,unit_desc,asd_code,watershed_code,util_practice_desc,prodn_practice_desc,week_ending,asd_desc,source_desc,domaincat_desc,class_desc,county_code,county_name,freq_desc,state_fips_code,load_time,state_alpha,year,statisticcat_desc
,47,US TOTAL,TOTAL,,"248,755,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,47,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #47,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2024-11-23,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2025-01-02 15:00:00.000,US,2024,EGGS SET
,48,US TOTAL,TOTAL,,"250,229,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,48,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #48,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2024-11-30,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2025-01-08 15:00:00.000,US,2024,EGGS SET
,49,US TOTAL,TOTAL,,"245,694,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,49,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #49,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2024-12-07,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2025-01-15 15:00:00.000,US,2024,EGGS SET
,50,US TOTAL,TOTAL,,"248,409,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,50,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #50,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2024-12-14,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2025-01-22 15:00:00.000,US,2024,EGGS SET
,51,US TOTAL,TOTAL,,"248,464,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,51,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #51,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2024-12-21,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2025-01-29 15:00:00.000,US,2024,EGGS SET
,52,US TOTAL,TOTAL,,"247,558,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,52,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #52,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2024-12-28,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2025-02-05 15:00:00.000,US,2024,EGGS SET
,00,US TOTAL,TOTAL,,"12,417,816,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,00,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,YEAR,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,,,SURVEY,NOT SPECIFIED,BROILERS,,,ANNUAL,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,01,US TOTAL,TOTAL,,"240,688,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,01,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #01,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-01-07,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,02,US TOTAL,TOTAL,,"238,217,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,02,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #02,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-01-14,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,03,US TOTAL,TOTAL,,"239,066,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,03,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #03,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-01-21,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,04,US TOTAL,TOTAL,,"240,613,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,04,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #04,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-01-28,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,05,US TOTAL,TOTAL,,"240,043,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,05,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #05,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-02-04,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,06,US TOTAL,TOTAL,,"241,704,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,06,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #06,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-02-11,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,07,US TOTAL,TOTAL,,"240,390,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,07,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #07,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-02-18,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,08,US TOTAL,TOTAL,,"240,959,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,08,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #08,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-02-25,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,09,US TOTAL,TOTAL,,"242,029,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,09,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #09,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-03-04,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,10,US TOTAL,TOTAL,,"241,898,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,10,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #10,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-03-11,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,11,US TOTAL,TOTAL,,"240,220,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,11,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #11,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-03-18,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,12,US TOTAL,TOTAL,,"242,532,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,12,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #12,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-03-25,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,13,US TOTAL,TOTAL,,"241,986,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,13,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #13,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-04-01,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,14,US TOTAL,TOTAL,,"240,631,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,14,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #14,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-04-08,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,15,US TOTAL,TOTAL,,"241,874,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,15,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #15,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-04-15,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,16,US TOTAL,TOTAL,,"240,894,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,16,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #16,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-04-22,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,17,US TOTAL,TOTAL,,"242,558,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,17,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #17,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-04-29,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,18,US TOTAL,TOTAL,,"242,926,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,18,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #18,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-05-06,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,19,US TOTAL,TOTAL,,"242,237,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,19,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #19,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-05-13,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,20,US TOTAL,TOTAL,,"243,948,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,20,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #20,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-05-20,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,21,US TOTAL,TOTAL,,"243,490,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,21,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #21,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-05-27,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,22,US TOTAL,TOTAL,,"243,906,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,22,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #22,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-06-03,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,23,US TOTAL,TOTAL,,"244,981,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,23,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #23,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-06-10,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,24,US TOTAL,TOTAL,,"242,806,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,24,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #24,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-06-17,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,25,US TOTAL,TOTAL,,"241,720,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,25,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #25,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-06-24,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,26,US TOTAL,TOTAL,,"239,106,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,26,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #26,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-07-01,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,27,US TOTAL,TOTAL,,"241,350,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,27,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #27,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-07-08,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,28,US TOTAL,TOTAL,,"242,049,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,28,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #28,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-07-15,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,29,US TOTAL,TOTAL,,"242,292,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,29,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #29,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-07-22,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,30,US TOTAL,TOTAL,,"240,619,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,30,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #30,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-07-29,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,31,US TOTAL,TOTAL,,"241,044,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,31,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #31,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-08-05,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,32,US TOTAL,TOTAL,,"239,394,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,32,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #32,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-08-12,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,33,US TOTAL,TOTAL,,"238,943,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,33,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #33,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-08-19,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,34,US TOTAL,TOTAL,,"240,268,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,34,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #34,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-08-26,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,35,US TOTAL,TOTAL,,"235,513,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,35,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #35,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-09-02,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,36,US TOTAL,TOTAL,,"233,138,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,36,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #36,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-09-09,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,37,US TOTAL,TOTAL,,"231,406,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,37,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #37,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-09-16,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,38,US TOTAL,TOTAL,,"232,269,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,38,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #38,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-09-23,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,39,US TOTAL,TOTAL,,"228,664,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,39,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #39,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-09-30,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,40,US TOTAL,TOTAL,,"227,625,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,40,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #40,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-10-07,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,41,US TOTAL,TOTAL,,"225,910,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,41,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #41,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-10-14,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,42,US TOTAL,TOTAL,,"225,135,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,42,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #42,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-10-21,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,43,US TOTAL,TOTAL,,"232,588,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,43,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #43,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-10-28,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,44,US TOTAL,TOTAL,,"227,042,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,44,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #44,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-11-04,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,45,US TOTAL,TOTAL,,"236,090,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,45,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #45,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-11-11,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,46,US TOTAL,TOTAL,,"238,387,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,46,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #46,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-11-18,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,47,US TOTAL,TOTAL,,"239,525,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,47,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #47,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-11-25,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,48,US TOTAL,TOTAL,,"242,877,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,48,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #48,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-12-02,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,49,US TOTAL,TOTAL,,"235,310,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,49,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #49,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-12-09,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,50,US TOTAL,TOTAL,,"240,302,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,50,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #50,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-12-16,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
,51,US TOTAL,TOTAL,,"239,970,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,51,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #51,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2023-12-23,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2023,EGGS SET
