DATE,BR_CATTLE_PRICE
2022-07-15,325.95
2022-07-18,327.05
2022-07-19,321.4
2022-07-20,323.7
2022-07-21,320.65
2022-07-22,324.1
2022-07-25,330.0
2022-07-26,322.75
2022-07-27,325.05
2022-07-28,323.5
2022-07-29,325.7
2022-08-01,326.65
2022-08-02,322.5
2022-08-03,299.55
2022-08-04,297.6
2022-08-05,310.65
2022-08-08,315.75
2022-08-09,317.0
2022-08-10,311.2
2022-08-11,307.8
2022-08-12,316.5
2022-08-15,313.5
2022-08-16,314.2
2022-08-17,316.6
2022-08-18,313.0
2022-08-19,318.35
2022-08-22,326.6
2022-08-23,303.2
2022-08-24,307.9
2022-08-25,313.45
2022-08-26,323.6
2022-08-29,311.35
2022-08-30,312.0
2022-08-31,309.1
2022-09-01,314.75
2022-09-02,310.25
2022-09-05,314.95
2022-09-06,303.95
2022-09-08,307.0
2022-09-09,292.3
2022-09-12,306.25
2022-09-13,308.4
2022-09-14,296.4
2022-09-15,291.6
2022-09-16,294.55
2022-09-19,308.05
2022-09-20,308.0
2022-09-21,297.5
2022-09-22,299.05
2022-09-23,300.6
2022-09-26,301.8
2022-09-27,306.7
2022-09-28,301.9
2022-09-29,302.3
2022-09-30,303.95
2022-10-03,290.1
2022-10-04,294.9
2022-10-05,295.0
2022-10-06,301.55
2022-10-07,303.5
2022-10-10,304.05
2022-10-11,302.3
2022-10-13,306.3
2022-10-14,297.4
2022-10-17,286.4
2022-10-18,302.45
2022-10-19,295.7
2022-10-20,299.7
2022-10-21,295.3
2022-10-24,310.8
2022-10-25,292.8
2022-10-26,284.2
2022-10-27,294.9
2022-10-28,285.4
2022-10-31,292.0
2022-11-01,281.35
2022-11-03,289.3
2022-11-04,287.7
2022-11-07,288.0
2022-11-08,283.8
2022-11-09,292.3
2022-11-10,279.1
2022-11-11,270.5
2022-11-14,270.5
2022-11-16,268.1
2022-11-17,286.45
2022-11-18,279.05
2022-11-21,291.4
2022-11-22,281.0
2022-11-23,283.65
2022-11-24,293.95
2022-11-25,287.75
2022-11-28,287.75
2022-11-29,280.45
2022-11-30,284.9
2022-12-01,290.7
2022-12-02,290.7
2022-12-05,293.5
2022-12-06,290.5
2022-12-07,284.9
2022-12-08,280.65
2022-12-09,295.85
2022-12-12,298.8
2022-12-13,291.25
2022-12-14,293.7
2022-12-15,296.45
2022-12-16,297.2
2022-12-19,304.55
2022-12-20,290.3
2022-12-21,288.3
2022-12-22,297.1
2022-12-23,290.0
2022-12-26,297.7
2022-12-27,286.6
2022-12-28,288.45
2022-12-29,286.85
2023-01-02,286.85
2023-01-03,293.45
2023-01-04,288.2
2023-01-05,284.95
2023-01-06,289.75
2023-01-09,271.85
2023-01-10,287.5
2023-01-11,287.15
2023-01-12,289.8
2023-01-13,288.75
2023-01-16,287.6
2023-01-17,279.5
2023-01-18,287.0
2023-01-19,284.9
2023-01-20,277.5
2023-01-23,286.7
2023-01-24,276.95
2023-01-25,284.7
2023-01-26,290.05
2023-01-27,290.2
2023-01-30,289.35
2023-01-31,288.7
2023-02-01,291.1
2023-02-02,290.1
2023-02-03,286.4
2023-02-06,293.1
2023-02-07,289.25
2023-02-08,296.6
2023-02-09,295.15
2023-02-10,295.0
2023-02-13,302.7
2023-02-14,300.9
2023-02-15,296.0
2023-02-16,302.95
2023-02-17,294.6
2023-02-22,299.5
2023-02-23,267.45
2023-02-24,273.1
2023-02-27,273.1
2023-02-28,267.95
2023-03-01,273.85
2023-03-02,273.85
2023-03-06,273.85
2023-03-07,266.95
2023-03-08,266.95
2023-03-09,276.8
2023-03-10,282.2
2023-03-13,280.2
2023-03-14,276.25
2023-03-15,276.05
2023-03-16,278.9
2023-03-17,278.9
2023-03-20,277.8
2023-03-21,279.65
2023-03-22,276.25
2023-03-23,292.9
2023-03-24,298.8
2023-03-27,295.35
2023-03-28,295.2
2023-03-29,295.75
2023-03-30,295.1
2023-03-31,295.95
2023-04-03,296.85
2023-04-04,294.25
2023-04-05,290.3
2023-04-06,294.15
2023-04-10,284.9
2023-04-11,293.0
2023-04-12,291.55
2023-04-13,285.35
2023-04-14,285.9
2023-04-17,286.8
2023-04-18,284.4
2023-04-19,278.4
2023-04-20,285.4
2023-04-24,282.9
2023-04-25,281.6
2023-04-26,279.15
2023-04-27,278.2
2023-04-28,271.4
2023-05-02,273.35
2023-05-03,262.3
2023-05-04,260.45
2023-05-05,269.6
2023-05-08,274.35
2023-05-09,272.55
2023-05-10,274.7
2023-05-11,271.25
2023-05-12,272.55
2023-05-15,273.6
2023-05-16,267.2
2023-05-17,267.75
2023-05-18,267.3
2023-05-19,263.6
2023-05-22,263.55
2023-05-23,261.85
2023-05-24,257.3
2023-05-25,255.85
2023-05-26,253.3
2023-05-29,256.9
2023-05-30,241.75
2023-05-31,243.25
2023-06-01,243.9
2023-06-02,248.3
2023-06-05,248.85
2023-06-06,244.9
2023-06-07,244.4
2023-06-09,251.1
2023-06-12,237.65
2023-06-13,243.65
2023-06-14,249.4
2023-06-15,236.15
2023-06-16,244.2
2023-06-19,243.15
2023-06-20,251.6
2023-06-21,252.95
2023-06-22,249.9
2023-06-23,252.4
2023-06-26,257.8
2023-06-27,258.0
2023-06-28,252.2
2023-06-29,260.0
2023-06-30,254.2
2023-07-03,259.05
2023-07-04,258.65
2023-07-05,244.7
2023-07-06,257.3
2023-07-07,256.25
2023-07-10,254.7
2023-07-11,257.15
2023-07-12,258.0
2023-07-13,253.2
2023-07-14,254.9
2023-07-17,257.0
2023-07-18,248.2
2023-07-19,246.15
2023-07-20,250.9
2023-07-21,246.35
2023-07-24,247.1
2023-07-25,243.6
2023-07-26,243.5
2023-07-27,241.4
2023-07-28,245.05
2023-07-31,243.85
2023-08-01,240.1
2023-08-02,242.1
2023-08-03,232.4
2023-08-04,240.2
2023-08-07,237.7
2023-08-08,238.0
2023-08-09,237.35
2023-08-10,233.95
2023-08-11,230.1
2023-08-14,230.4
2023-08-15,221.2
2023-08-16,217.15
2023-08-17,219.05
2023-08-18,211.85
2023-08-21,215.1
2023-08-22,214.95
2023-08-23,205.3
2023-08-24,199.75
2023-08-25,199.9
2023-08-28,199.25
2023-08-29,202.95
2023-08-30,199.75
2023-08-31,199.8
2023-09-01,199.65
2023-09-04,199.2
2023-09-05,201.0
2023-09-06,200.35
2023-09-08,202.7
2023-09-11,204.15
2023-09-12,196.35
2023-09-13,202.0
2023-09-14,204.0
2023-09-15,213.7
2023-09-18,214.9
2023-09-19,209.85
2023-09-20,215.4
2023-09-21,218.65
2023-09-22,222.1
2023-09-25,220.8
2023-09-26,226.55
2023-09-27,228.3
2023-09-28,234.5
2023-09-29,236.15
2023-10-02,236.05
2023-10-03,238.8
2023-10-04,233.95
2023-10-05,239.2
2023-10-06,239.8
2023-10-09,238.0
2023-10-10,237.8
2023-10-11,233.05
2023-10-13,231.9
2023-10-16,243.45
2023-10-17,241.7
2023-10-18,230.8
2023-10-19,242.1
2023-10-20,241.1
2023-10-23,237.4
2023-10-24,239.45
2023-10-25,240.05
2023-10-26,240.75
2023-10-27,230.0
2023-10-30,241.7
2023-10-31,237.5
2023-11-01,232.85
2023-11-03,234.95
2023-11-06,240.6
2023-11-07,228.5
2023-11-08,229.5
2023-11-09,228.25
2023-11-10,234.65
2023-11-13,231.75
2023-11-14,231.25
2023-11-16,227.95
2023-11-17,235.6
2023-11-20,235.6
2023-11-21,235.65
2023-11-22,232.8
2023-11-23,237.8
2023-11-24,232.35
2023-11-27,241.7
2023-11-28,244.7
2023-11-29,241.2
2023-11-30,239.7
2023-12-01,248.1
2023-12-04,249.45
2023-12-05,246.35
2023-12-06,240.7
2023-12-07,243.05
2023-12-08,247.95
2023-12-11,249.4
2023-12-12,250.8
2023-12-13,248.65
2023-12-14,249.4
2023-12-15,249.15
2023-12-18,250.35
2023-12-19,242.8
2023-12-20,248.9
2023-12-21,250.2
2023-12-22,251.9
2023-12-26,252.5
2023-12-27,252.05
2023-12-28,252.3
2024-01-02,255.5
2024-01-03,250.15
2024-01-04,251.75
2024-01-05,251.45
2024-01-08,252.65
2024-01-09,249.05
2024-01-10,250.4
2024-01-11,250.95
2024-01-12,251.3
2024-01-15,248.55
2024-01-16,249.7
2024-01-17,249.5
2024-01-18,251.1
2024-01-19,249.6
2024-01-22,249.1
2024-01-23,248.0
2024-01-24,248.0
2024-01-25,247.7
2024-01-26,247.1
2024-01-29,248.55
2024-01-30,247.2
2024-01-31,245.0
2024-02-01,242.9
2024-02-02,240.2
2024-02-05,239.7
2024-02-06,237.55
2024-02-07,238.0
2024-02-08,239.15
2024-02-09,239.35
2024-02-14,237.8
2024-02-15,238.95
2024-02-16,240.45
2024-02-19,239.2
2024-02-20,235.5
2024-02-21,236.35
2024-02-22,235.6
2024-02-23,236.25
2024-02-26,236.45
2024-02-27,235.2
2024-02-28,234.9
2024-02-29,235.4
2024-03-01,235.05
2024-03-04,235.1
2024-03-05,233.3
2024-03-06,234.05
2024-03-07,236.7
2024-03-08,234.6
2024-03-11,233.85
2024-03-12,233.15
2024-03-13,232.3
2024-03-14,233.6
2024-03-15,231.5
2024-03-18,231.25
2024-03-19,228.5
2024-03-20,230.9
2024-03-21,231.7
2024-03-22,232.3
2024-03-25,232.0
2024-03-26,232.2
2024-03-27,231.8
2024-03-28,232.3
2024-04-01,228.05
2024-04-02,228.6
2024-04-03,227.3
2024-04-04,227.95
2024-04-05,230.4
2024-04-08,225.9
2024-04-09,229.0
2024-04-10,233.2
2024-04-11,230.4
2024-04-12,231.2
2024-04-15,230.7
2024-04-16,230.8
2024-04-17,229.2
2024-04-18,232.05
2024-04-19,234.5
2024-04-22,231.0
2024-04-23,233.95
2024-04-24,232.6
2024-04-25,233.15
2024-04-26,232.25
2024-04-29,229.6
2024-04-30,229.35
2024-05-02,231.1
2024-05-03,233.8
2024-05-06,233.75
2024-05-07,233.15
2024-05-08,233.05
2024-05-09,231.8
2024-05-10,230.15
2024-05-13,228.65
2024-05-14,227.0
2024-05-15,226.5
2024-05-16,225.9
2024-05-17,225.6
2024-05-20,225.6
2024-05-21,225.1
2024-05-22,223.7
2024-05-23,222.5
2024-05-24,222.05
2024-05-27,221.4
2024-05-28,221.9
2024-05-29,221.5
2024-05-31,221.15
2024-06-03,216.7
2024-06-04,216.6
2024-06-05,216.55
2024-06-06,215.95
2024-06-07,215.3
2024-06-10,215.8
2024-06-11,216.0
2024-06-12,219.25
2024-06-13,220.5
2024-06-14,221.25
2024-06-17,221.5
2024-06-18,221.5
2024-06-19,222.6
2024-06-20,223.6
2024-06-21,223.75
2024-06-24,225.65
2024-06-25,225.4
2024-06-26,225.0
2024-06-27,226.0
2024-06-28,225.15
2024-07-01,225.65
2024-07-02,225.3
2024-07-03,224.25
2024-07-04,227.15
2024-07-05,227.3
2024-07-08,228.0
2024-07-09,228.0
2024-07-10,227.25
2024-07-11,226.55
2024-07-12,227.1
2024-07-15,226.5
2024-07-16,230.4
2024-07-17,231.2
2024-07-18,232.75
2024-07-19,232.3
2024-07-22,231.5
2024-07-23,230.4
2024-07-24,229.7
2024-07-25,232.2
2024-07-26,232.35
2024-07-29,232.35
2024-07-30,232.6
2024-07-31,232.5
2024-08-01,231.95
2024-08-02,233.15
2024-08-05,234.4
2024-08-06,234.7
2024-08-07,230.55
2024-08-08,231.2
2024-08-09,234.3
2024-08-12,235.4
2024-08-13,235.4
2024-08-14,234.2
2024-08-15,232.85
2024-08-16,233.5
2024-08-19,233.45
2024-08-20,234.75
2024-08-21,235.5
2024-08-22,236.3
2024-08-23,237.7
2024-08-26,237.8
2024-08-27,237.85
2024-08-28,237.9
2024-08-29,239.0
2024-08-30,239.75
2024-09-02,237.4
2024-09-03,241.8
2024-09-04,243.6
2024-09-05,246.8
2024-09-06,246.9
2024-09-09,247.15
2024-09-10,247.2
2024-09-11,249.35
2024-09-12,251.35
2024-09-13,254.0
2024-09-16,252.45
2024-09-17,257.05
2024-09-18,257.3
2024-09-19,259.95
2024-09-20,261.05
2024-09-23,261.7
2024-09-24,265.05
2024-09-25,265.6
2024-09-26,270.55
2024-09-27,273.9
2024-09-30,274.35
2024-10-01,276.35
2024-10-02,281.0
2024-10-03,285.8
2024-10-04,291.8
2024-10-07,293.15
2024-10-08,294.2
2024-10-09,293.9
2024-10-10,294.5
2024-10-11,297.5
2024-10-14,298.55
2024-10-15,299.25
2024-10-16,300.3
2024-10-17,301.95
2024-10-18,302.1
2024-10-21,306.3
2024-10-22,308.1
2024-10-23,308.8
2024-10-24,312.75
2024-10-25,313.1
2024-10-28,314.1
2024-10-29,315.7
2024-10-30,318.3
2024-10-31,318.6
2024-11-01,320.55
2024-11-04,320.8
2024-11-05,320.9
2024-11-06,325.5
2024-11-07,326.3
2024-11-08,329.05
2024-11-11,334.6
2024-11-12,335.15
2024-11-13,339.6
2024-11-14,342.2
2024-11-18,344.2
2024-11-19,344.45
2024-11-21,347.05
2024-11-22,347.55
2024-11-25,349.75
2024-11-26,352.0
2024-11-27,352.65
2024-11-28,352.1
2024-11-29,351.95
2024-12-02,351.8
2024-12-03,336.4
2024-12-04,332.35
2024-12-05,323.9
2024-12-06,323.7
2024-12-09,322.15
2024-12-10,316.1
2024-12-11,316.45
2024-12-12,316.85
2024-12-13,313.8
2024-12-16,309.8
2024-12-17,310.9
2024-12-18,315.15
2024-12-19,315.55
2024-12-20,315.1
2024-12-23,314.6
2024-12-26,315.85
2024-12-27,318.35
2024-12-30,317.4
2025-01-02,321.55
2025-01-03,321.85
2025-01-06,321.85
2025-01-07,322.5
2025-01-08,323.7
2025-01-09,323.9
2025-01-10,324.35
2025-01-13,325.6
2025-01-14,325.7
2025-01-15,326.95
2025-01-16,325.3
2025-01-17,326.65
2025-01-20,326.6
2025-01-21,326.6
2025-01-22,327.15
2025-01-23,325.4
2025-01-24,325.1
2025-01-27,326.7
2025-01-28,325.2
2025-01-29,325.85
2025-01-30,326.0
2025-01-31,324.45
2025-02-03,326.1
2025-02-04,327.1
2025-02-05,325.85
2025-02-06,326.9
2025-02-07,324.6
2025-02-10,324.65
2025-02-11,324.25
2025-02-12,322.8
2025-02-13,320.05
2025-02-14,320.3
2025-02-17,320.3
2025-02-18,317.45
2025-02-19,315.3
2025-02-20,314.2
2025-02-21,314.2
2025-02-24,314.25
2025-02-25,312.1
2025-02-26,311.4
2025-02-27,311.4
2025-02-28,310.95
2025-03-05,309.7
2025-03-06,311.0
2025-03-07,311.65
2025-03-10,311.45
2025-03-11,311.95
2025-03-12,312.1
2025-03-13,312.1
2025-03-14,309.7
2025-03-17,309.2
2025-03-18,310.1
2025-03-19,310.25
2025-03-20,311.25
2025-03-21,312.6
2025-03-24,312.75
2025-03-25,312.95
2025-03-26,312.95
2025-03-27,316.55
2025-03-28,319.1
2025-03-31,319.5
2025-04-01,320.75
2025-04-02,320.8
2025-04-03,321.6
2025-04-04,324.6
2025-04-07,324.6
2025-04-08,324.4
